cat,loc,time,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,time_end
shake_intensity,1,2020-04-06 20:45:00,0.4605496,0.41956,0.2270816,0.7047100,0.2545519,0.6755157,0.2702973,0.5782938,0.3272793,0.4621282,2020-04-06 20:45:00
shake_intensity,1,2020-04-09 17:00:00,0.1802917,0.1551424,0.1167810,0.2910636,0.1167810,0.2528717,0.1239400,0.2279707,0.1376798,0.1879324,2020-04-09 17:00:00
shake_intensity,1,2020-04-08 10:00:00,0.991116,0.9659929,0.8498078,1.1593749,0.8634443,1.1271774,0.8827473,1.0955179,0.9061703,1.0089795,2020-04-08 10:00:00
shake_intensity,1,2020-04-06 16:05:00,0.6839615,0.6693829,0.4374087,1.0177445,0.4310126,0.9295661,0.4699427,0.8646778,0.6133658,0.8050119,2020-04-06 16:05:00
shake_intensity,1,2020-04-08 01:45:00,0.5396616,0.5886607,0.3228629,0.7427750,0.3371272,0.6891271,0.3794081,0.6602439,0.4633590,0.6208202,2020-04-08 01:45:00
shake_intensity,1,2020-04-06 21:45:00,0.5423648,0.5661648,0.3608309,0.7176113,0.4110023,0.7150352,0.4269367,0.6456766,0.4800692,0.5916164,2020-04-06 21:45:00
shake_intensity,1,2020-04-08 12:00:00,0.8638331,0.8707041,0.7621194,0.9527366,0.7878885,0.9415571,0.7988004,0.9158542,0.8387265,0.9015576,2020-04-08 12:00:00
shake_intensity,1,2020-04-06 16:10:00,0.6925202,0.6208853,0.3740476,1.0072938,0.4490762,0.9721117,0.5026607,0.8850586,0.5693479,0.7423757,2020-04-06 16:10:00
shake_intensity,1,2020-04-08 14:25:00,0.7244876,0.7527764,0.5443950,0.9279261,0.5680425,0.8812549,0.5741982,0.8209340,0.706393,0.820934,2020-04-08 14:25:00
shake_intensity,1,2020-04-06 22:00:00,0.5252445,0.5100268,0.3330718,0.7130896,0.3461980,0.6708066,0.4087855,0.6609407,0.4479814,0.5811709,2020-04-06 22:00:00
shake_intensity,1,2020-04-06 16:15:00,0.6206737,0.5139901,0.2292770,0.9937119,0.3736704,0.9769041,0.3736704,0.8480551,0.4525006,0.6634120,2020-04-06 16:15:00
shake_intensity,1,2020-04-06 16:20:00,0.7112364,0.6961599,0.4947229,0.9553313,0.4947229,0.9030657,0.5424431,0.8448893,0.6167369,0.7648237,2020-04-06 16:20:00
shake_intensity,1,2020-04-07,0.4934103,0.4819941,0.3211773,0.6823876,0.3304106,0.6546384,0.3500318,0.6159320,0.4523263,0.5881854,2020-04-07
shake_intensity,1,2020-04-08 04:10:00,0.5235167,0.537332,0.3230151,0.7315769,0.3539172,0.7205088,0.3722155,0.6735740,0.3794124,0.5549836,2020-04-08 04:10:00
shake_intensity,1,2020-04-06 16:25:00,0.6504775,0.5682225,0.4010004,1.0048815,0.4010004,0.8924818,0.4379218,0.8081104,0.4760212,0.6833190,2020-04-06 16:25:00
shake_intensity,1,2020-04-08 10:05:00,0.9536812,0.9484291,0.8490175,1.0400860,0.8751573,1.0358488,0.8908147,1.0137266,0.9134452,0.9759758,2020-04-08 10:05:00
shake_intensity,11,2020-04-09 18:15:00,1.97934,1.924266,1.539165,2.556189,1.539165,2.315490,1.606708,2.252840,1.708859,2.042296,2020-04-09 18:15:00
shake_intensity,1,2020-04-09 15:05:00,0.5886083,0.5823522,0.3330724,0.8167790,0.3662948,0.7689454,0.4092894,0.7360778,0.5574569,0.7360778,2020-04-09 15:05:00
shake_intensity,1,2020-04-07 00:55:00,0.4883811,0.5184105,0.2919705,0.8002338,0.2517145,0.6945953,0.2919705,0.6407987,0.3944531,0.5474504,2020-04-07 00:55:00
shake_intensity,1,2020-04-08 12:05:00,0.8399397,0.8555178,0.7226134,0.9684279,0.7271068,0.9297428,0.7497181,0.9114727,0.7913686,0.8812657,2020-04-08 12:05:00
shake_intensity,1,2020-04-06 16:30:00,0.5349199,0.5064898,0.2574286,0.7857610,0.2657181,0.7583226,0.3910813,0.7766999,0.4370534,0.6186420,2020-04-06 16:30:00
shake_intensity,1,2020-04-08 14:35:00,0.7539581,0.7028273,0.5406502,0.9176455,0.5807074,0.8824200,0.6613561,0.8824200,0.6778478,0.7997858,2020-04-08 14:35:00
shake_intensity,1,2020-04-09 17:05:00,0.1821474,0.186273,0.09426415,0.26443951,0.0926200,0.2413689,0.1255074,0.2402099,0.1549516,0.2189044,2020-04-09 17:05:00
shake_intensity,1,2020-04-06 16:35:00,0.5945738,0.5145114,0.3049269,0.9441535,0.3049269,0.7493287,0.4252641,0.7215199,0.4952463,0.6714482,2020-04-06 16:35:00
shake_intensity,1,2020-04-07 03:50:00,0.473707,0.4265508,0.2982375,0.6933638,0.3093334,0.6255581,0.3093334,0.5656021,0.3497002,0.4893752,2020-04-07 03:50:00
shake_intensity,1,2020-04-08 04:20:00,0.50905,0.4429619,0.2736069,0.7218064,0.3540303,0.7240303,0.3732102,0.6434948,0.4084938,0.5507764,2020-04-08 04:20:00
shake_intensity,1,2020-04-06 16:40:00,0.529167,0.4838778,0.3434313,0.7531685,0.3649210,0.6806792,0.4233676,0.6660029,0.4398843,0.5675994,2020-04-06 16:40:00
shake_intensity,1,2020-04-06 16:50:00,0.4726567,0.4491064,0.2431009,0.7202859,0.2973844,0.7159993,0.3147866,0.6150992,0.3884603,0.5458101,2020-04-06 16:50:00
shake_intensity,11,2020-04-10 17:10:00,0.9788625,0.8200753,0.2944452,1.8803974,0.2944452,1.5390988,0.3802231,1.3201730,0.6278259,1.0663571,2020-04-10 17:10:00
shake_intensity,1,2020-04-08 10:10:00,0.9753609,0.9651749,0.8408994,1.1523826,0.8509474,1.1163758,0.8591662,1.0616777,0.9161549,1.0247053,2020-04-08 10:10:00
shake_intensity,1,2020-04-07 05:25:00,0.4906075,0.5201571,0.3167994,0.6695999,0.3262682,0.6276845,0.3167994,0.5590194,0.4167708,0.5350080,2020-04-07 05:25:00
shake_intensity,1,2020-04-06 16:55:00,0.5715785,0.5377436,0.3753068,0.7547890,0.4238186,0.7514218,0.4238186,0.6935114,0.4616468,0.6110078,2020-04-06 16:55:00
shake_intensity,11,2020-04-06 18:05:00,0.4045991,0.3852924,0.2812917,0.5255873,0.294294,0.507847,0.2995722,0.4672977,0.355277,0.442106,2020-04-06 18:05:00
shake_intensity,11,2020-04-06 16:10:00,0.6593308,0.6215355,0.3821783,1.0297164,0.3821783,0.9325712,0.4288970,0.8726899,0.5162422,0.7205587,2020-04-06 16:10:00
shake_intensity,1,2020-04-08 12:10:00,0.8461577,0.842948,0.7072814,0.9960844,0.7448057,0.9627769,0.7457029,0.9109927,0.7909116,0.8794543,2020-04-08 12:10:00
shake_intensity,11,2020-04-09 16:20:00,1.873999,1.807687,1.599058,2.166283,1.661272,2.151887,1.693967,2.060869,1.769397,1.952399,2020-04-09 16:20:00
shake_intensity,1,2020-04-08 06:45:00,0.4994497,0.4128749,0.2954585,0.7247765,0.3203893,0.6849697,0.3392481,0.6346347,0.3308278,0.4942777,2020-04-08 06:45:00
shake_intensity,11,2020-04-06 18:10:00,0.4246333,0.4163406,0.2477232,0.6167690,0.2749551,0.5464983,0.2913418,0.4969476,0.3761054,0.4721166,2020-04-06 18:10:00
shake_intensity,1,2020-04-06 17:10:00,0.5310946,0.5205862,0.2680187,0.7802401,0.3297106,0.7592954,0.3527298,0.6695935,0.4571556,0.6196085,2020-04-06 17:10:00
shake_intensity,1,2020-04-08 14:40:00,0.782394,0.7813911,0.6226245,0.9485195,0.6364479,0.9057311,0.6880094,0.8991730,0.7402849,0.8354977,2020-04-08 14:40:00
shake_intensity,11,2020-04-06 16:15:00,0.5852796,0.5217664,0.2751897,0.9411721,0.2813518,0.8711514,0.2813518,0.7163454,0.4182242,0.6299482,2020-04-06 16:15:00
shake_intensity,1,2020-04-07 06:30:00,0.4937422,0.4873514,0.3280030,0.6746436,0.3725284,0.6528737,0.3848078,0.6073747,0.4220558,0.5414039,2020-04-07 06:30:00
shake_intensity,11,2020-04-06 18:25:00,0.4280779,0.4209625,0.3012118,0.5840143,0.3012118,0.5342952,0.3118197,0.4773242,0.3864532,0.4620493,2020-04-06 18:25:00
shake_intensity,1,2020-04-06 17:25:00,0.5878242,0.5316393,0.3601972,0.8461380,0.3774427,0.8213328,0.3718342,0.7324165,0.4558458,0.6191303,2020-04-06 17:25:00
shake_intensity,11,2020-04-06 16:20:00,0.572293,0.5295306,0.2366382,0.8760893,0.2945928,0.7865922,0.3872316,0.7472730,0.3989738,0.5873980,2020-04-06 16:20:00
shake_intensity,1,2020-04-09 15:10:00,0.4531983,0.4311723,0.2675897,0.6375183,0.2761762,0.6061939,0.3361413,0.5919479,0.3883584,0.5172990,2020-04-09 15:10:00
shake_intensity,11,2020-04-06 16:25:00,0.5188154,0.502895,0.3126008,0.7627170,0.3269009,0.7310410,0.3532743,0.6640004,0.4445669,0.6041352,2020-04-06 16:25:00
shake_intensity,11,2020-04-06 18:35:00,0.3293943,0.3680799,0.1323595,0.4916401,0.1451177,0.4706389,0.1766086,0.4350645,0.2984735,0.4121865,2020-04-06 18:35:00
shake_intensity,11,2020-04-09 18:20:00,1.990676,1.92797,1.457614,2.611791,1.457614,2.423454,1.617588,2.353676,1.731513,2.096832,2020-04-09 18:20:00
shake_intensity,1,2020-04-07 07:25:00,0.4855526,0.4633854,0.3066560,0.6647737,0.3396829,0.6572733,0.3581096,0.6167119,0.3834510,0.5132894,2020-04-07 07:25:00
shake_intensity,1,2020-04-08 10:15:00,0.9845379,0.9826579,0.8655207,1.1202719,0.8655207,1.0765765,0.9134884,1.0765765,0.9190476,1.0032766,2020-04-08 10:15:00
shake_intensity,11,2020-04-08 08:40:00,3.011512,3.024924,2.758739,3.254644,2.798440,3.247915,2.851948,3.222147,2.913785,3.102255,2020-04-08 08:40:00
shake_intensity,1,2020-04-09 17:10:00,0.2597698,0.2414765,0.1904766,0.3513990,0.1904766,0.3322746,0.1983743,0.3075049,0.2277727,0.2808761,2020-04-09 17:10:00
shake_intensity,11,2020-04-06 16:30:00,0.545876,0.5356813,0.3340423,0.7755555,0.3499476,0.6927983,0.3730842,0.6415685,0.4566295,0.6047666,2020-04-06 16:30:00
shake_intensity,11,2020-04-06 18:45:00,0.4341465,0.4171471,0.3312614,0.5558901,0.3369187,0.5335334,0.3564887,0.5089242,0.3825424,0.4633691,2020-04-06 18:45:00
shake_intensity,1,2020-04-08 06:50:00,0.519945,0.4917605,0.3523100,0.7389303,0.3595506,0.6847630,0.4093170,0.6678984,0.4189392,0.5511744,2020-04-08 06:50:00
shake_intensity,11,2020-04-06 16:40:00,0.473839,0.4442324,0.3075227,0.6229034,0.3380893,0.6057258,0.3312543,0.5481900,0.3848316,0.4963571,2020-04-06 16:40:00
shake_intensity,1,2020-04-08 12:15:00,0.8705619,0.8421189,0.7852120,0.9773749,0.7852120,0.9444567,0.8212316,0.9444567,0.8368321,0.8963920,2020-04-08 12:15:00
shake_intensity,11,2020-04-08 12:45:00,2.354706,2.306664,1.960174,2.732108,2.034199,2.708053,2.043088,2.576504,2.125753,2.394838,2020-04-08 12:45:00
shake_intensity,11,2020-04-06 19:05:00,0.3598728,0.3623069,0.1782992,0.5199392,0.2278998,0.5199392,0.2278998,0.4601035,0.2933001,0.4170973,2020-04-06 19:05:00
shake_intensity,1,2020-04-07 08:45:00,0.5535504,0.494823,0.3869457,0.7888037,0.3578603,0.7070166,0.3993882,0.6698591,0.4192115,0.5634200,2020-04-07 08:45:00
shake_intensity,11,2020-04-06 16:45:00,0.4698884,0.4473035,0.2850723,0.6534728,0.3093677,0.6208737,0.3577634,0.6035339,0.3618152,0.4922292,2020-04-06 16:45:00
shake_intensity,1,2020-04-08 15:10:00,0.806716,0.7778448,0.6790718,0.9559427,0.6962446,0.9281389,0.7238660,0.9053076,0.7370162,0.8303901,2020-04-08 15:10:00
shake_intensity,11,2020-04-08 15:00:00,2.445852,2.387506,1.665167,3.103777,1.893667,3.103777,1.997121,2.907062,2.127361,2.561377,2020-04-08 15:00:00
shake_intensity,11,2020-04-06 19:30:00,0.4117573,0.4089803,0.2848494,0.5295935,0.2997366,0.5133924,0.3185887,0.4914376,0.3773845,0.4658979,2020-04-06 19:30:00
shake_intensity,11,2020-04-06 16:50:00,0.4872088,0.5079798,0.3067859,0.6878616,0.3067859,0.6314122,0.3196331,0.5879566,0.4582550,0.6071773,2020-04-06 16:50:00
shake_intensity,11,2020-04-06 20:20:00,0.4002081,0.4144184,0.2056769,0.5279424,0.2489940,0.5162359,0.3165677,0.5010082,0.3723974,0.4591764,2020-04-06 20:20:00
shake_intensity,1,2020-04-08 10:20:00,0.9772778,1.00358,0.8323101,1.1435162,0.8427065,1.1221055,0.8492866,1.0686398,0.8957839,1.0183993,2020-04-08 10:20:00
shake_intensity,11,2020-04-09 04:30:00,0.9769563,0.8649651,0.3057937,1.6956608,0.3057937,1.5253384,0.3468589,1.3105724,0.6918854,1.1640057,2020-04-09 04:30:00
shake_intensity,11,2020-04-08 08:45:00,3.093519,3.131311,2.836210,3.391654,2.864219,3.345438,2.895760,3.265016,3.024398,3.220817,2020-04-08 08:45:00
shake_intensity,1,2020-04-07 10:00:00,0.5497061,0.5422567,0.3010114,0.7638005,0.3513602,0.7297404,0.3946450,0.6917629,0.4297937,0.5863981,2020-04-07 10:00:00
shake_intensity,11,2020-04-06 16:55:00,0.4610717,0.416523,0.2683905,0.6706806,0.2888441,0.6342740,0.3060958,0.5879831,0.330435,0.486988,2020-04-06 16:55:00
shake_intensity,1,2020-04-09 15:15:00,0.443549,0.4391983,0.2657247,0.6599418,0.2631512,0.5961336,0.3005943,0.5598561,0.3421470,0.4751034,2020-04-09 15:15:00
shake_intensity,1,2020-04-08 08:15:00,0.5056263,0.499827,0.3380607,0.6816194,0.3413156,0.6375892,0.3693703,0.6116661,0.4116880,0.5411912,2020-04-08 08:15:00
shake_intensity,11,2020-04-06 17:00:00,0.4554784,0.4147232,0.2913086,0.6112208,0.2913086,0.5826756,0.3400095,0.5727512,0.3646038,0.4936732,2020-04-06 17:00:00
shake_intensity,11,2020-04-06 23:20:00,0.3783529,0.3863666,0.2361286,0.6134379,0.2317721,0.5517399,0.2432321,0.4921545,0.2873522,0.4127488,2020-04-06 23:20:00
shake_intensity,11,2020-04-09 16:25:00,2.020517,1.975258,1.750497,2.310308,1.750497,2.221845,1.832084,2.179572,1.90061,2.08271,2020-04-09 16:25:00
shake_intensity,1,2020-04-08 12:20:00,0.8565231,0.8613975,0.7335257,0.9622558,0.7570071,0.9526233,0.7724237,0.9211010,0.8435057,0.9242190,2020-04-08 12:20:00
shake_intensity,11,2020-04-10 17:20:00,0.5902317,0.494198,0.133064,1.188148,0.1667178,0.9700131,0.1856304,0.8381824,0.2918586,0.6346147,2020-04-10 17:20:00
shake_intensity,11,2020-04-09 18:30:00,1.955445,2.029566,1.519576,2.552721,1.496373,2.382249,1.521084,2.191943,1.792591,2.121510,2020-04-09 18:30:00
shake_intensity,11,2020-04-06 17:05:00,0.4378564,0.4332343,0.2515469,0.6036687,0.2977626,0.5843481,0.3396422,0.5593073,0.3595001,0.4662140,2020-04-06 17:05:00
shake_intensity,1,2020-04-07 10:50:00,0.5776037,0.5123802,0.4263302,0.7663924,0.4294958,0.7256301,0.4377659,0.6672900,0.4739205,0.6063650,2020-04-07 10:50:00
shake_intensity,1,2020-04-09 17:15:00,0.2077771,0.2070906,0.1229186,0.2935718,0.1247572,0.2826278,0.1229186,0.2557643,0.1659465,0.2360084,2020-04-09 17:15:00
shake_intensity,1,2020-04-08 15:40:00,0.7424867,0.7527083,0.5368878,0.9332505,0.5368878,0.8659678,0.6126969,0.8632954,0.6899084,0.8141955,2020-04-08 15:40:00
shake_intensity,11,2020-04-06 17:10:00,0.3786952,0.3387598,0.2598985,0.5514684,0.2624087,0.5097555,0.2824984,0.4795151,0.2862412,0.3846316,2020-04-06 17:10:00
shake_intensity,11,2020-04-07 06:40:00,0.4314469,0.4069761,0.2676162,0.6279767,0.2676162,0.5551411,0.2782314,0.5138038,0.3367526,0.4701541,2020-04-07 06:40:00
shake_intensity,11,2020-04-08 12:50:00,2.397756,2.467451,1.975803,2.944010,1.953846,2.789278,2.056326,2.685286,2.262096,2.609950,2020-04-08 12:50:00
shake_intensity,1,2020-04-08 08:35:00,0.4884935,0.4708995,0.2694804,0.6838297,0.3337343,0.6662451,0.3688149,0.6210644,0.3688149,0.5032984,2020-04-08 08:35:00
shake_intensity,11,2020-04-08 08:50:00,3.025145,3.017773,2.795557,3.260951,2.830386,3.239675,2.864291,3.179131,2.959978,3.119461,2020-04-08 08:50:00
shake_intensity,1,2020-04-08 10:25:00,0.947774,0.9123429,0.8108614,1.1089128,0.8393545,1.0885455,0.8616729,1.0446478,0.8833676,0.9798246,2020-04-08 10:25:00
shake_intensity,11,2020-04-06 17:15:00,0.4523549,0.4232027,0.2825665,0.6584330,0.2779062,0.6073496,0.3092341,0.5682482,0.3619858,0.4873741,2020-04-06 17:15:00
shake_intensity,11,2020-04-08 15:15:00,2.403016,2.401413,1.617369,3.146421,1.760832,3.003390,1.930883,2.906052,2.102577,2.598887,2020-04-08 15:15:00
shake_intensity,11,2020-04-09 18:25:00,1.975294,1.968991,1.635902,2.366037,1.650112,2.269987,1.666611,2.190810,1.892685,2.190810,2020-04-09 18:25:00
shake_intensity,1,2020-04-07 12:50:00,0.5799072,0.541035,0.3707096,0.8942125,0.3660997,0.7735308,0.4369883,0.7581680,0.4775943,0.6165463,2020-04-07 12:50:00
shake_intensity,11,2020-04-07 06:50:00,0.3977569,0.3833451,0.2576295,0.5400789,0.2613452,0.5030174,0.3193342,0.4996791,0.3492108,0.4315802,2020-04-07 06:50:00
shake_intensity,11,2020-04-06 17:20:00,0.319214,0.256645,0.1892683,0.5483891,0.1695771,0.4344985,0.1952971,0.3990405,0.2257664,0.3160658,2020-04-06 17:20:00
shake_intensity,11,2020-04-06 17:25:00,0.3782001,0.3683104,0.2631199,0.5474533,0.2709731,0.4978077,0.2773065,0.4474990,0.3199093,0.4043389,2020-04-06 17:25:00
shake_intensity,1,2020-04-08 12:30:00,0.8474163,0.8621072,0.7126003,0.9860188,0.7378309,0.9711972,0.7601018,0.9368082,0.8074236,0.9038647,2020-04-08 12:30:00
shake_intensity,11,2020-04-09 07:00:00,0.7478039,0.5987605,0.110062,1.450284,0.2393939,1.3557203,0.2514618,1.0962292,0.4345092,0.8529549,2020-04-09 07:00:00
shake_intensity,1,2020-04-07 13:25:00,0.6016385,0.6034504,0.3596204,0.8437754,0.3596204,0.7849560,0.4020344,0.7405456,0.5471517,0.6938234,2020-04-07 13:25:00
shake_intensity,1,2020-04-09 15:20:00,0.4215485,0.4169683,0.2408665,0.5947274,0.2758101,0.5672358,0.2956162,0.5315175,0.3473759,0.4702843,2020-04-09 15:20:00
shake_intensity,11,2020-04-06 17:45:00,0.4269138,0.3945243,0.3048179,0.5778003,0.3229430,0.5541257,0.3493663,0.5265058,0.3587953,0.4390001,2020-04-06 17:45:00
shake_intensity,11,2020-04-07 08:55:00,0.4040268,0.3704156,0.2514885,0.6038995,0.2634510,0.5797582,0.2634510,0.5019579,0.2903863,0.4164699,2020-04-07 08:55:00
shake_intensity,1,2020-04-08 08:40:00,0.604895,0.568693,0.3987132,0.8437969,0.4164010,0.7789674,0.4391629,0.7175708,0.4989023,0.6321031,2020-04-08 08:40:00
shake_intensity,11,2020-04-08 08:55:00,3.092222,3.063325,2.825606,3.408766,2.85134,3.32027,2.898997,3.266708,3.004740,3.170702,2020-04-08 08:55:00
shake_intensity,11,2020-04-06 17:50:00,0.3758334,0.3592858,0.2738800,0.5248679,0.2573572,0.4739513,0.2627527,0.4309472,0.3303696,0.4205927,2020-04-06 17:50:00
shake_intensity,1,2020-04-08 10:30:00,0.9282734,0.9359882,0.8391487,1.0372949,0.8525207,1.0220567,0.8525207,0.9857852,0.9016562,0.9707029,2020-04-08 10:30:00
shake_intensity,1,2020-04-08 15:50:00,0.759995,0.7724224,0.5562828,0.9460161,0.6191016,0.9460161,0.6191016,0.8728928,0.6894820,0.8213627,2020-04-08 15:50:00
shake_intensity,11,2020-04-06 17:55:00,0.3897811,0.3663319,0.2488525,0.5495036,0.2611287,0.5149759,0.2774224,0.4709235,0.3427335,0.4512504,2020-04-06 17:55:00
shake_intensity,1,2020-04-09 17:20:00,0.2261111,0.1752511,0.1321934,0.3470483,0.1321934,0.3197798,0.1387026,0.2987983,0.1651569,0.2503418,2020-04-09 17:20:00
shake_intensity,11,2020-04-07 11:35:00,0.3984583,0.3901348,0.2734680,0.5432703,0.2928044,0.5243618,0.3052010,0.4815385,0.3594344,0.4551522,2020-04-07 11:35:00
shake_intensity,1,2020-04-07 16:35:00,0.5458719,0.5419222,0.3441281,0.7367463,0.3585588,0.7066507,0.4185644,0.6740539,0.4762181,0.5972186,2020-04-07 16:35:00
shake_intensity,11,2020-04-08 12:55:00,2.34436,2.221377,1.832018,2.970961,1.903670,2.835444,1.926087,2.640275,2.108587,2.498008,2020-04-08 12:55:00
shake_intensity,11,2020-04-09 16:30:00,2.001286,1.965315,1.603367,2.486084,1.687145,2.406140,1.692814,2.168732,1.800948,2.052833,2020-04-09 16:30:00
shake_intensity,11,2020-04-06 18:00:00,0.4264879,0.4215081,0.2861959,0.5806626,0.2959591,0.5500750,0.3062899,0.5082204,0.3854108,0.4799210,2020-04-06 18:00:00
shake_intensity,11,2020-04-08 15:20:00,2.206326,2.216067,1.354078,2.943742,1.523240,2.850178,1.656096,2.639570,1.856258,2.384600,2020-04-08 15:20:00
shake_intensity,1,2020-04-08 12:35:00,0.8435521,0.8383674,0.6369916,1.0214665,0.6842115,0.9956798,0.7333450,0.9707162,0.7632768,0.8839932,2020-04-08 12:35:00
shake_intensity,11,2020-04-09 18:35:00,1.942178,1.887036,1.490203,2.474220,1.612121,2.448692,1.665780,2.259192,1.774605,2.069525,2020-04-09 18:35:00
shake_intensity,1,2020-04-08 08:45:00,0.8165731,0.772301,0.5956872,1.0544555,0.6152458,1.0028174,0.6930090,0.9700103,0.7216310,0.8702113,2020-04-08 08:45:00
shake_intensity,11,2020-04-07 12:25:00,0.394419,0.3886668,0.2355729,0.5370510,0.2928015,0.5370510,0.2987476,0.4840813,0.3449587,0.4374264,2020-04-07 12:25:00
shake_intensity,11,2020-04-10 19:35:00,0.8539187,0.7011069,0.3725524,1.5409834,0.3725524,1.2565213,0.4610776,1.1689734,0.4880811,0.8688775,2020-04-10 19:35:00
shake_intensity,11,2020-04-08 09:00:00,3.10006,3.103997,2.806043,3.341519,2.862243,3.341519,2.917479,3.302929,2.981074,3.166219,2020-04-08 09:00:00
shake_intensity,1,2020-04-07 17:25:00,0.487785,0.442734,0.3170907,0.7235950,0.3284578,0.6582128,0.3538535,0.6005968,0.3966707,0.5319974,2020-04-07 17:25:00
shake_intensity,1,2020-04-08 10:35:00,0.9285184,0.9235559,0.8073916,1.0590017,0.8215254,1.0391921,0.8476177,1.0146277,0.8727427,0.9590516,2020-04-08 10:35:00
shake_intensity,1,2020-04-08 16:05:00,0.6418489,0.6261633,0.3129392,0.8704440,0.4065411,0.8419430,0.4349013,0.7767049,0.5518581,0.7185163,2020-04-08 16:05:00
shake_intensity,1,2020-04-09 15:25:00,0.3506611,0.347965,0.2239673,0.4694103,0.2409683,0.4508709,0.2663285,0.4310734,0.2892762,0.3700136,2020-04-09 15:25:00
shake_intensity,11,2020-04-07 12:35:00,0.4005607,0.3583544,0.2353676,0.5940378,0.2427796,0.5520140,0.2655828,0.5202122,0.2872781,0.4274011,2020-04-07 12:35:00
