cat,loc,time,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,time_end
roads_and_bridges,1,2020-04-06 02:25:00,4.460432,4.518343,2.542870,6.401094,2.834456,5.899316,3.002922,5.540863,3.745312,5.076121,2020-04-06 02:25:00
roads_and_bridges,1,2020-04-09 08:30:00,4.965896,4.864243,3.413154,6.772573,3.413154,6.218442,3.877408,5.995479,4.102617,5.104954,2020-04-09 08:30:00
roads_and_bridges,1,2020-04-06 02:30:00,4.084269,4.175231,2.917085,5.405472,2.996488,5.106132,3.213756,4.766990,3.534925,4.363439,2020-04-06 02:30:00
roads_and_bridges,1,2020-04-06 03:00:00,3.830781,3.630157,2.872701,5.166291,2.847008,4.684156,2.951212,4.388521,3.447430,4.205105,2020-04-06 03:00:00
roads_and_bridges,1,2020-04-06 03:05:00,4.275828,3.965229,2.75134,5.72770,2.940188,5.406350,3.420508,5.406350,3.617948,4.586021,2020-04-06 03:05:00
roads_and_bridges,1,2020-04-06 16:25:00,4.559395,3.955436,2.489170,7.163652,2.517140,6.543389,2.782550,5.853851,3.598159,5.096239,2020-04-06 16:25:00
roads_and_bridges,1,2020-04-06 03:50:00,8.477374,7.382614, 4.275471,13.517090, 4.275471,12.337578, 5.537174,11.294521,5.849875,8.777248,2020-04-06 03:50:00
roads_and_bridges,1,2020-04-06 04:15:00,5.001335,4.295926,2.538722,7.702427,3.074418,7.208504,3.074418,6.066808,3.895908,5.250607,2020-04-06 04:15:00
roads_and_bridges,1,2020-04-06 04:40:00,5.852111,5.56923,3.315210,8.602002,3.617879,8.166079,3.617879,7.164128,4.434623,6.365912,2020-04-06 04:40:00
roads_and_bridges,1,2020-04-06 16:30:00,2.368778,2.366484,0.5823874,4.4198928,0.5823874,3.6108884,1.226131,3.512976,1.613662,2.818561,2020-04-06 16:30:00
roads_and_bridges,1,2020-04-06 05:20:00,4.406247,4.162467,3.200549,5.611500,3.270624,5.274309,3.498585,5.058065,3.923905,4.670704,2020-04-06 05:20:00
roads_and_bridges,1,2020-04-08 11:35:00,3.992109,3.911701,3.246393,4.823242,3.269485,4.599350,3.406861,4.457892,3.704306,4.244604,2020-04-08 11:35:00
roads_and_bridges,1,2020-04-07 07:50:00,6.39308,6.53563,3.715308,9.558399,4.008951,8.657492,4.165821,7.808454,4.697285,6.709046,2020-04-07 07:50:00
roads_and_bridges,1,2020-04-06 06:25:00,1.617677,1.565006,0.004520022,3.836929551,0.004520022,3.285466211,0.004520022,2.504873828,0.9340084,2.4470140,2020-04-06 06:25:00
roads_and_bridges,1,2020-04-06 16:35:00,5.683665,4.376918, 2.523366,10.380248,2.523366,8.715609,2.981766,7.872675,3.682846,6.311732,2020-04-06 16:35:00
roads_and_bridges,1,2020-04-06 06:30:00,0.204909,0.04379946,0.008279175,0.639436588,0.008279175,0.463666579,0.01084684,0.29794486,0.01183303,0.11055595,2020-04-06 06:30:00
roads_and_bridges,1,2020-04-06 06:40:00,3.744817,3.668523,2.262143,5.008564,2.609225,4.987920,2.835936,4.674452,3.157513,4.135835,2020-04-06 06:40:00
roads_and_bridges,1,2020-04-08 05:40:00,3.656604,2.718869,1.020100,6.795048,1.020100,6.068195,1.480989,5.596895,1.645170,3.696114,2020-04-08 05:40:00
roads_and_bridges,1,2020-04-06 06:50:00,2.834325,2.378669,1.111840,4.716645,1.434846,4.298004,1.527872,3.807205,2.004449,3.258737,2020-04-06 06:50:00
roads_and_bridges,1,2020-04-06 16:40:00,1.48856,1.601737,0.2423498,2.7083089,0.4513371,2.5582622,0.4513371,2.0957299,0.9325054,1.7454105,2020-04-06 16:40:00
roads_and_bridges,1,2020-04-06 07:00:00,4.273707,4.073767,3.331521,5.321451,3.541457,5.196630,3.682932,4.961162,3.933236,4.593587,2020-04-06 07:00:00
roads_and_bridges,1,2020-04-07 08:25:00,4.666747,3.938528,1.977193,6.988574,2.460366,6.589379,2.956276,6.313814,3.423586,5.300205,2020-04-07 08:25:00
roads_and_bridges,1,2020-04-06 07:15:00,4.777523,4.592402,3.360123,6.329526,3.435962,6.022459,3.435962,5.550433,4.159856,5.127297,2020-04-06 07:15:00
roads_and_bridges,1,2020-04-06 16:50:00,1.36813,1.091909,0.1070663,2.9120700,0.1070663,2.5295477,0.091503,2.038499,0.492374,1.519773,2020-04-06 16:50:00
roads_and_bridges,1,2020-04-06 07:40:00,3.887003,3.905395,2.620610,5.237514,2.620610,4.885646,3.033451,4.918998,3.358794,4.364824,2020-04-06 07:40:00
roads_and_bridges,1,2020-04-08 12:30:00,4.035989,4.09225,3.182270,4.968336,3.288394,4.733682,3.340023,4.459524,3.795848,4.369899,2020-04-08 12:30:00
roads_and_bridges,1,2020-04-06 08:05:00,4.269849,3.902224,3.427518,5.318859,3.588915,5.074230,3.698910,4.789755,3.912899,4.554102,2020-04-06 08:05:00
roads_and_bridges,1,2020-04-06 08:20:00,8.89682,7.766463, 4.680761,15.144818, 4.843831,12.952984, 4.984335,11.297890,6.373454,9.445477,2020-04-06 08:20:00
roads_and_bridges,1,2020-04-06 16:55:00,0.5696197,0.2287089,0.02966282,1.62831720,0.02966282,1.21701812,0.03962101,0.88600686,0.06474023,0.43321027,2020-04-06 16:55:00
roads_and_bridges,1,2020-04-07 08:45:00,6.182846,5.581055,2.712941,9.663208,3.453110,9.484557,3.417213,8.064818,4.577591,7.182027,2020-04-07 08:45:00
roads_and_bridges,1,2020-04-06 08:30:00,10.04947,8.622874, 5.188289,15.845027, 5.174506,14.403913, 5.174506,12.336250, 7.245311,10.689140,2020-04-06 08:30:00
roads_and_bridges,1,2020-04-08 11:40:00,4.039169,4.119702,3.101789,4.913850,3.258099,4.705268,3.304311,4.446757,3.658123,4.229581,2020-04-08 11:40:00
roads_and_bridges,1,2020-04-08 22:30:00,6.513547,6.385836,4.832875,8.848529,4.832875,8.276465,5.083627,7.601870,5.545860,6.634768,2020-04-08 22:30:00
roads_and_bridges,1,2020-04-10 12:30:00,4.658756,4.646938,3.227538,6.109664,3.335265,5.734687,3.592466,5.410343,4.007365,4.927053,2020-04-10 12:30:00
roads_and_bridges,1,2020-04-09 08:40:00,5.280304,5.3104,3.389325,6.966096,3.477211,6.554750,4.235308,6.603989,4.863520,5.954914,2020-04-09 08:40:00
roads_and_bridges,1,2020-04-06 17:10:00,2.189658,1.739535,0.7401793,4.4558858,0.8322602,3.7684162,0.9764167,3.1752077,1.342770,2.400446,2020-04-06 17:10:00
roads_and_bridges,1,2020-04-06 09:15:00,6.219799,5.939952,2.902676,9.257834,3.451301,8.929881,3.687304,7.845764,4.981191,6.873190,2020-04-06 09:15:00
roads_and_bridges,1,2020-04-08 06:25:00,3.241254,2.722645,1.374708,5.381025,1.374708,4.851073,1.670128,4.429532,2.002756,3.427461,2020-04-08 06:25:00
roads_and_bridges,1,2020-04-06 09:35:00,9.132059,8.232335, 5.024425,14.916228, 5.313159,13.784608, 5.353838,11.790211, 6.558471,10.102125,2020-04-06 09:35:00
roads_and_bridges,1,2020-04-09 15:25:00,4.110117,4.128475,3.401381,4.872200,3.436411,4.686764,3.542166,4.533432,3.711600,4.238191,2020-04-09 15:25:00
roads_and_bridges,1,2020-04-06 17:25:00,3.157774,2.793611,0.9847541,5.4188061,0.9847541,4.6576198,1.738686,4.653962,2.215976,3.711305,2020-04-06 17:25:00
roads_and_bridges,1,2020-04-06 09:45:00,7.658804,6.992848, 4.652243,11.064181, 5.121681,10.736447,5.121681,9.052718,6.189099,8.086434,2020-04-06 09:45:00
roads_and_bridges,1,2020-04-07 08:50:00,3.710818,2.939298,1.481478,6.452747,1.481478,5.572439,1.868088,4.815040,2.616350,4.251095,2020-04-07 08:50:00
roads_and_bridges,1,2020-04-06 10:00:00,6.330063,6.024514,4.726229,8.252645,5.082044,7.929967,5.215000,7.551576,5.640169,6.769713,2020-04-06 10:00:00
roads_and_bridges,1,2020-04-10 02:40:00,4.837578,4.57656,3.417088,6.408467,3.571168,6.052933,3.799822,5.748181,3.998116,5.155941,2020-04-10 02:40:00
roads_and_bridges,1,2020-04-06 17:30:00,0.8906868,0.4932101,0.1246456,2.1507371,0.1281089,1.8077638,0.1246456,1.4304595,0.1305459,0.7513618,2020-04-06 17:30:00
roads_and_bridges,1,2020-04-06 10:25:00,3.609137,3.248854,0.6552941,6.5928740,0.6552941,5.7797961,1.180373,5.249733,1.740554,4.103296,2020-04-06 10:25:00
roads_and_bridges,1,2020-04-06 10:45:00,7.299656,5.891716, 3.288666,12.618653, 3.769215,12.028698, 3.769215,10.000074,4.005653,7.004973,2020-04-06 10:45:00
roads_and_bridges,1,2020-04-06 17:40:00,3.648678,2.855952,1.520141,6.506280,1.520141,5.745757,1.719412,5.062378,1.525382,3.379618,2020-04-06 17:40:00
roads_and_bridges,1,2020-04-07 09:20:00,3.199781,3.009824,1.107579,5.459368,1.221874,4.925625,1.437450,4.457403,2.353503,4.043846,2020-04-07 09:20:00
roads_and_bridges,1,2020-04-08 12:35:00,4.179348,4.158933,2.929342,5.414058,3.394822,5.425853,3.410202,4.864975,3.694209,4.447734,2020-04-08 12:35:00
roads_and_bridges,1,2020-04-08 06:45:00,6.149214,6.362723,4.179561,8.964434,4.226129,8.268039,4.179561,7.563926,5.184075,7.046580,2020-04-08 06:45:00
roads_and_bridges,1,2020-04-06 11:15:00,5.492352,4.939496,3.660399,8.887994,3.660399,7.830469,3.660399,6.692689,4.198965,5.605523,2020-04-06 11:15:00
roads_and_bridges,1,2020-04-06 17:45:00,1.803372,1.433149,0.1177027,3.9067392,0.1908199,3.3162538,0.2053669,2.6728682,0.841220,2.054599,2020-04-06 17:45:00
roads_and_bridges,1,2020-04-06 11:30:00,5.921461,5.591285,4.288737,8.199582,4.368991,7.818931,4.451890,6.993504,5.092712,6.362663,2020-04-06 11:30:00
roads_and_bridges,1,2020-04-08 11:45:00,4.296431,4.25554,3.420192,5.187942,3.581454,5.070792,3.631534,4.845088,3.940505,4.540515,2020-04-08 11:45:00
roads_and_bridges,1,2020-04-06 11:40:00,6.347657,5.845887,4.569537,9.120929,4.449033,7.890231,4.910293,7.484871,5.453024,6.759395,2020-04-06 11:40:00
roads_and_bridges,1,2020-04-06 17:50:00,0.9600714,0.6175824,0.07853376,2.34564648,0.1039397,1.8383822,0.1366046,1.5244555,0.4159773,1.0426606,2020-04-06 17:50:00
roads_and_bridges,1,2020-04-07 09:50:00,3.958875,3.053275,1.385226,6.934158,1.482673,5.928496,2.257747,5.595792,2.257747,3.885266,2020-04-07 09:50:00
roads_and_bridges,1,2020-04-08 22:35:00,5.729008,5.556066,4.440777,7.231166,4.548066,6.994092,4.780539,6.801900,5.161931,6.191860,2020-04-08 22:35:00
roads_and_bridges,1,2020-04-06 11:45:00,7.661273,6.61014, 4.55447,11.36057, 4.55447,10.23852, 5.742432,10.004560,6.052689,8.193274,2020-04-06 11:45:00
roads_and_bridges,1,2020-04-06 12:00:00,7.317184,7.076032,5.599417,9.987808,5.599417,9.047388,5.781367,8.477342,6.732153,8.282856,2020-04-06 12:00:00
roads_and_bridges,1,2020-04-09 09:20:00,5.453205,5.328869,3.731739,7.149204,3.731739,6.515748,4.269917,6.351622,4.694511,5.748366,2020-04-09 09:20:00
roads_and_bridges,1,2020-04-06 17:55:00,0.933661,0.7684467,0.1014005,1.9741528,0.1014005,1.6496568,0.2969624,1.4738309,0.2969624,0.9108013,2020-04-06 17:55:00
roads_and_bridges,1,2020-04-08 06:50:00,7.239129,6.633496, 4.722176,10.403955,4.722176,9.535394,5.563054,9.535394,5.563054,7.515213,2020-04-08 06:50:00
roads_and_bridges,1,2020-04-06 12:15:00,5.767776,5.612795,3.200704,7.950882,4.020011,7.916118,4.473272,7.613176,4.616437,6.081895,2020-04-06 12:15:00
roads_and_bridges,1,2020-04-07 09:55:00,7.006732,5.869499, 3.741251,11.237763, 3.895946,10.100928,4.046969,8.936652,5.412940,8.033514,2020-04-07 09:55:00
roads_and_bridges,1,2020-04-06 13:15:00,5.797318,5.6385,4.036277,7.729804,4.036277,7.024162,4.497715,6.783541,5.108990,6.296621,2020-04-06 13:15:00
roads_and_bridges,1,2020-04-06 18:05:00,0.7522943,0.5070321,0.1198892,1.8057065,0.1198892,1.4303361,0.1672934,1.0995601,0.1909578,0.6593584,2020-04-06 18:05:00
roads_and_bridges,1,2020-04-09 15:30:00,4.234809,4.095231,3.556200,5.000104,3.556200,4.763269,3.728460,4.625184,3.969746,4.425900,2020-04-09 15:30:00
roads_and_bridges,1,2020-04-10 12:45:00,4.852122,4.657336,3.311018,6.520863,3.466495,6.154250,3.670729,5.622265,3.967374,4.988941,2020-04-10 12:45:00
roads_and_bridges,1,2020-04-06 14:05:00,2.988889,2.28094,0.4096488,5.2649327,1.124786,5.017157,1.338173,4.470326,1.605162,3.381571,2020-04-06 14:05:00
roads_and_bridges,1,2020-04-06 19:05:00,0.3752805,0.03274553,0.0007042341,1.5229650273,0.0007042341,0.9405097248,0.0007042341,0.6176948741,0.0007042341,0.1914766441,2020-04-06 19:05:00
roads_and_bridges,1,2020-04-08 12:40:00,4.156638,4.227671,3.185404,5.116574,3.464839,5.047626,3.585691,4.760749,3.975111,4.530758,2020-04-08 12:40:00
roads_and_bridges,1,2020-04-08 11:50:00,4.165347,4.010116,3.321891,5.070299,3.515198,4.938675,3.627272,4.704047,3.849818,4.395864,2020-04-08 11:50:00
roads_and_bridges,1,2020-04-06 14:10:00,4.80354,4.504301,2.162696,7.068729,2.959806,6.674287,2.959806,5.875519,4.159777,5.703239,2020-04-06 14:10:00
roads_and_bridges,1,2020-04-07 10:00:00,4.048591,3.482897,1.893064,6.260248,2.478164,6.325609,2.478164,5.169150,2.935791,4.250481,2020-04-07 10:00:00
roads_and_bridges,11,2020-04-06 02:05:00,7.579454,7.667098, 5.665424,10.141429,5.844175,9.286488,6.218761,8.753960,7.001681,8.243994,2020-04-06 02:05:00
roads_and_bridges,11,2020-04-06 02:25:00,7.554889,7.037824, 4.067072,10.443624, 5.332854,10.443624,5.332854,9.295854,5.897817,7.888075,2020-04-06 02:25:00
roads_and_bridges,1,2020-04-06 19:15:00,6.414126,6.16358, 2.04132,10.89462, 2.521671,10.379375,3.190738,9.486610,4.364453,7.416532,2020-04-06 19:15:00
roads_and_bridges,11,2020-04-06 02:45:00,7.302839,6.620303,4.124415,9.885111,5.327472,9.885111,5.368182,8.808767,6.221908,8.089060,2020-04-06 02:45:00
roads_and_bridges,1,2020-04-08 07:00:00,7.93792,7.410424, 4.798338,10.798910, 5.527171,10.555644,5.841022,9.940001,6.697971,8.778919,2020-04-08 07:00:00
roads_and_bridges,11,2020-04-06 02:50:00,7.215468,6.661384,5.538969,9.455727,5.641935,8.715543,5.660771,8.241714,6.225842,7.657388,2020-04-06 02:50:00
roads_and_bridges,1,2020-04-10 03:30:00,4.23727,3.959802,1.858527,6.075936,2.635380,5.874976,3.042241,5.464619,3.171095,4.355553,2020-04-10 03:30:00
roads_and_bridges,11,2020-04-06 02:55:00,6.512228,6.688029,4.441568,8.706821,4.441568,8.192546,5.219336,7.979385,5.656883,7.113119,2020-04-06 02:55:00
roads_and_bridges,1,2020-04-06 14:15:00,5.419713,5.428633,4.151594,6.842348,4.338745,6.593485,4.549998,6.332257,4.905242,5.840713,2020-04-06 14:15:00
roads_and_bridges,11,2020-04-06 03:00:00,6.635601,6.700081,4.585332,8.795459,4.734182,8.338476,4.877781,7.783901,5.673995,7.134269,2020-04-06 03:00:00
roads_and_bridges,11,2020-04-06 04:00:00,6.757876,6.736506,4.993008,8.967711,5.188096,8.280980,5.693131,7.948609,6.161977,7.193859,2020-04-06 04:00:00
roads_and_bridges,11,2020-04-06 18:05:00,1.291953,0.8808013,0.4235492,2.5609107,0.5065815,2.1631575,0.5065815,1.7595273,0.7778174,1.4334758,2020-04-06 18:05:00
roads_and_bridges,11,2020-04-06 05:25:00,7.09691,6.684148,5.375352,8.982488,5.821637,8.749541,5.821637,8.130141,6.158751,7.385767,2020-04-06 05:25:00
roads_and_bridges,1,2020-04-06 19:20:00,4.473139,3.610189,1.276684,7.014546,2.187374,6.942190,2.678873,6.493890,3.315360,5.040505,2020-04-06 19:20:00
roads_and_bridges,11,2020-04-06 06:10:00,5.84538,5.416195,3.082436,9.463549,3.082436,8.358068,4.047241,7.836577,4.611337,6.559940,2020-04-06 06:10:00
roads_and_bridges,1,2020-04-06 14:25:00,3.978663,3.679658,1.975023,6.101792,2.033995,5.568249,2.394445,5.088285,2.927494,4.209718,2020-04-06 14:25:00
roads_and_bridges,1,2020-04-08 22:45:00,5.821037,5.890934,4.160567,7.661731,4.267289,7.179301,4.664424,6.765480,5.399294,6.562484,2020-04-08 22:45:00
roads_and_bridges,11,2020-04-06 07:25:00,6.947228,7.114299,5.07745,8.54401,5.534624,8.255231,5.825101,7.965932,6.356734,7.582252,2020-04-06 07:25:00
roads_and_bridges,11,2020-04-06 18:10:00,0.9904892,0.7700141,0.4340729,1.6819000,0.4956212,1.5133534,0.6710883,1.4495696,0.7110802,1.0530447,2020-04-06 18:10:00
roads_and_bridges,1,2020-04-07 10:45:00,1.705345,0.4029206,0.02233488,3.48648668,0.02233488,3.16102126,0.108911,2.938990,0.2493062,1.8375515,2020-04-07 10:45:00
roads_and_bridges,1,2020-04-06 14:35:00,3.185178,3.079081,1.831398,4.709965,2.241221,4.562122,2.124891,3.868832,2.648374,3.488031,2020-04-06 14:35:00
roads_and_bridges,1,2020-04-06 19:30:00,1.870087,0.7812219,0.3676692,3.8297622,0.3676692,3.4807585,0.3676692,2.7846082,0.3784982,1.8048265,2020-04-06 19:30:00
roads_and_bridges,11,2020-04-06 08:15:00,7.337257,7.259079,5.439769,9.595803,5.266007,8.888124,5.963187,8.639355,6.649068,7.884204,2020-04-06 08:15:00
roads_and_bridges,11,2020-04-07 12:25:00,3.162445,2.780479,0.8525225,5.6073007,1.230749,5.108496,1.457975,4.512586,1.975784,3.504845,2020-04-07 12:25:00
roads_and_bridges,11,2020-04-06 18:25:00,0.5691691,0.4090889,0.04409872,1.41960023,0.04409872,1.07836798,0.1420270,0.8769814,0.2812537,0.6727341,2020-04-06 18:25:00
roads_and_bridges,11,2020-04-06 09:10:00,6.080646,5.492164,4.056042,8.066452,4.453185,7.940328,4.694429,7.509816,5.056460,6.545539,2020-04-06 09:10:00
roads_and_bridges,1,2020-04-09 09:30:00,4.959487,4.632785,3.105093,6.964950,3.226616,6.516108,3.659045,6.056873,4.244285,5.449571,2020-04-09 09:30:00
roads_and_bridges,1,2020-04-06 14:45:00,1.298063,1.459182,0.1390289,2.7252262,0.1390289,2.2828005,0.1390289,1.9517134,0.7091916,1.8118296,2020-04-06 14:45:00
roads_and_bridges,1,2020-04-08 07:10:00,4.64029,4.26622,1.961623,7.752109,2.527716,7.375168,2.420012,6.170502,3.071843,4.960094,2020-04-08 07:10:00
roads_and_bridges,1,2020-04-06 19:45:00,3.141427,2.289955,1.224422,5.205098,1.405690,4.806471,1.603089,4.248101,2.075053,3.345514,2020-04-06 19:45:00
roads_and_bridges,11,2020-04-06 11:00:00,7.160884,6.622164, 4.32612,11.08154, 4.88278,10.10040,4.882780,8.666323,5.933844,7.942151,2020-04-06 11:00:00
roads_and_bridges,11,2020-04-08 09:05:00,5.025206,5.022378,4.584720,5.553303,4.611391,5.384543,4.764501,5.359113,4.856267,5.140059,2020-04-08 09:05:00
roads_and_bridges,1,2020-04-08 11:55:00,4.224388,4.176038,3.295371,4.915941,3.625172,4.873019,3.706003,4.689404,3.973738,4.473335,2020-04-08 11:55:00
roads_and_bridges,1,2020-04-08 12:45:00,3.954029,4.109927,3.035092,4.702249,3.267854,4.699618,3.342471,4.425335,3.795446,4.326776,2020-04-08 12:45:00
roads_and_bridges,11,2020-04-06 18:35:00,0.5583512,0.3666783,0.07063511,1.37550113,0.07063511,1.03216579,0.09247963,0.74139143,0.2355595,0.5565353,2020-04-06 18:35:00
roads_and_bridges,1,2020-04-07 10:50:00,5.005483,3.965511,2.009029,8.657133,2.009029,8.008140,2.361578,7.060449,2.813453,5.193711,2020-04-07 10:50:00
roads_and_bridges,1,2020-04-06 14:50:00,2.679793,2.279271,0.9584292,4.4377413,1.141834,3.960877,1.494090,3.765614,1.998588,3.142189,2020-04-06 14:50:00
roads_and_bridges,11,2020-04-07 12:35:00,7.040242,6.082077, 3.329698,10.770019, 4.197691,10.083217,4.863780,9.320376,5.062330,7.399553,2020-04-07 12:35:00
roads_and_bridges,11,2020-04-06 13:30:00,7.40752,6.827469, 4.665123,10.836774, 4.963255,10.060413,5.566106,9.464121,5.896108,7.933635,2020-04-06 13:30:00
roads_and_bridges,1,2020-04-06 20:35:00,9.289037,8.049863, 3.974495,15.111645, 4.528021,14.130096, 4.528021,12.463483, 6.982663,10.972969,2020-04-06 20:35:00
roads_and_bridges,1,2020-04-09 15:35:00,4.310377,4.367762,3.516280,5.058722,3.734913,5.058722,3.762749,4.803842,3.974242,4.507695,2020-04-09 15:35:00
roads_and_bridges,1,2020-04-06 15:10:00,1.769755,1.364074,0.2597859,3.6807215,0.2597859,2.8567261,0.5894781,2.5655922,0.8267662,1.9087180,2020-04-06 15:10:00
roads_and_bridges,11,2020-04-06 13:55:00,6.392155,6.484518,4.164310,8.233403,4.806076,8.233403,4.962179,7.639372,5.878608,7.214450,2020-04-06 13:55:00
roads_and_bridges,11,2020-04-06 18:45:00,0.4190664,0.0887684,0.02503244,1.36620932,0.03555259,0.88986516,0.02503244,0.60371215,0.03555259,0.28211925,2020-04-06 18:45:00
roads_and_bridges,11,2020-04-06 14:50:00,4.592487,4.140916,2.697751,6.837186,2.838542,6.437590,2.996468,5.752196,3.740856,5.155465,2020-04-06 14:50:00
roads_and_bridges,1,2020-04-06 20:45:00,1.787892,1.481931,0.2790239,4.1613970,0.2128612,3.6483457,0.2128612,2.4617177,0.9291834,2.1233440,2020-04-06 20:45:00
roads_and_bridges,1,2020-04-06 15:30:00,7.636993,7.480242, 4.164232,10.828590, 4.96527,10.82859, 5.563829,10.126176,6.149698,8.381551,2020-04-06 15:30:00
roads_and_bridges,11,2020-04-08 14:55:00,4.926338,4.565405,3.496368,6.225650,3.800323,6.146335,3.883997,5.780791,4.439367,5.480796,2020-04-08 14:55:00
roads_and_bridges,1,2020-04-07 11:05:00,3.77329,3.638261,1.036562,6.788515,1.340265,6.141266,1.614670,5.158908,2.820574,4.518616,2020-04-07 11:05:00
roads_and_bridges,1,2020-04-10 14:20:00,4.396543,4.40267,2.722337,6.545730,2.803192,5.861355,3.025697,5.442469,3.453396,4.698540,2020-04-10 14:20:00
roads_and_bridges,11,2020-04-06 19:05:00,0.3989004,0.1827618,0.02800146,1.07725237,0.02800146,0.83709606,0.02800146,0.60991722,0.03519982,0.31021753,2020-04-06 19:05:00
roads_and_bridges,11,2020-04-07 13:35:00,3.616205,2.612233,1.042224,7.025211,1.042224,5.965265,1.534543,5.257618,1.798603,3.438745,2020-04-07 13:35:00
roads_and_bridges,11,2020-04-06 15:05:00,4.521411,4.228379,2.671868,6.637361,2.793413,5.937678,3.586381,5.960855,3.915923,5.265249,2020-04-06 15:05:00
roads_and_bridges,11,2020-04-09 04:30:00,6.971161,6.135092,4.411704,9.530771,4.808254,9.129449,5.301879,8.925061,5.629565,7.595533,2020-04-09 04:30:00
roads_and_bridges,1,2020-04-08 07:25:00,6.467093,6.146062, 3.615979,10.242553,3.615979,8.975950,3.982578,8.175268,4.729401,6.856216,2020-04-08 07:25:00
roads_and_bridges,1,2020-04-06 15:40:00,3.760203,3.886417,1.766233,5.747609,2.09271,5.37274,2.545345,4.800756,3.093554,4.215037,2020-04-06 15:40:00
roads_and_bridges,1,2020-04-08 22:55:00,5.170231,5.018547,3.993069,6.500926,4.186951,6.423160,4.231465,5.970840,4.612187,5.484241,2020-04-08 22:55:00
roads_and_bridges,1,2020-04-06 21:35:00,4.048931,3.702294,1.212309,7.995038,1.289539,6.531996,1.490396,5.433524,3.108380,4.966524,2020-04-06 21:35:00
roads_and_bridges,11,2020-04-06 19:30:00,3.091191,3.004511,1.104622,5.973443,1.104622,5.389929,1.360046,4.714447,1.568359,3.193361,2020-04-06 19:30:00
roads_and_bridges,11,2020-04-06 15:10:00,2.507096,2.149048,1.142787,4.394650,1.109649,3.848895,1.359688,3.414085,1.843910,2.731908,2020-04-06 15:10:00
roads_and_bridges,1,2020-04-06 15:45:00,5.925136,4.919231,3.008072,9.622708,2.960943,8.885734,3.207218,7.874234,3.576955,5.938680,2020-04-06 15:45:00
roads_and_bridges,1,2020-04-10 03:45:00,4.208463,4.0275,2.728518,6.060294,2.728518,5.463755,2.988720,5.130588,3.514070,4.605345,2020-04-10 03:45:00
roads_and_bridges,11,2020-04-08 09:10:00,5.091481,5.159638,4.688161,5.513916,4.757880,5.459496,4.784580,5.337069,5.017402,5.315617,2020-04-08 09:10:00
roads_and_bridges,11,2020-04-06 15:45:00,3.46063,3.090443,1.763055,5.249523,1.719155,4.606708,2.445627,4.516806,2.713827,3.709511,2020-04-06 15:45:00
roads_and_bridges,1,2020-04-07 11:10:00,2.404431,2.514028,0.9267742,3.9591945,1.207743,3.869132,1.298642,3.389799,1.559795,2.610754,2020-04-07 11:10:00
roads_and_bridges,11,2020-04-07 14:05:00,1.18281,0.5710831,0.1174905,2.7403861,0.1174905,2.4079833,0.1590539,1.9346829,0.2991376,1.1519201,2020-04-07 14:05:00
roads_and_bridges,11,2020-04-09 16:40:00,4.997293,4.917462,3.958856,5.775693,4.286187,5.705316,4.450512,5.552078,4.729155,5.274424,2020-04-09 16:40:00
