time,loc,cat,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,time_end,CIR,time_diff,in15min,in60min,over60min,locName
2020-04-06 03:40:00,1,sewer_and_water,5.63,5.92,4.02,6.9,4.42,6.9,4.67,6.53,4.97,6.01,1586142300,2.87,2100,0,1,0,PALACE HILLS
2020-04-06 03:45:00,1,sewer_and_water,5.63,5.92,4.02,6.9,4.42,6.9,4.67,6.53,4.97,6.01,1586142300,2.87,2400,0,1,0,PALACE HILLS
2020-04-06 03:50:00,1,sewer_and_water,4.97,5.01,2.71,7.05,3.29,6.8,3.85,6.16,4.57,5.65,1586145000,4.34,0,1,0,0,PALACE HILLS
2020-04-06 03:55:00,1,sewer_and_water,4.97,5.01,2.71,7.05,3.29,6.8,3.85,6.16,4.57,5.65,1586145000,4.34,300,1,0,0,PALACE HILLS
2020-04-06 04:00:00,1,sewer_and_water,4.97,5.01,2.71,7.05,3.29,6.8,3.85,6.16,4.57,5.65,1586145000,4.34,600,1,0,0,PALACE HILLS
2020-04-06 04:05:00,1,sewer_and_water,4.97,5.01,2.71,7.05,3.29,6.8,3.85,6.16,4.57,5.65,1586145000,4.34,900,1,0,0,PALACE HILLS
2020-04-06 04:10:00,1,sewer_and_water,4.97,5.01,2.71,7.05,3.29,6.8,3.85,6.16,4.57,5.65,1586145000,4.34,1200,0,1,0,PALACE HILLS
2020-04-06 04:15:00,1,sewer_and_water,3.83,3.26,1.42,6.29,1.6,5.71,2.34,5.54,2.71,4.46,1586146500,4.87,0,1,0,0,PALACE HILLS
2020-04-06 04:20:00,1,sewer_and_water,3.83,3.26,1.42,6.29,1.6,5.71,2.34,5.54,2.71,4.46,1586146500,4.87,300,1,0,0,PALACE HILLS
2020-04-06 04:25:00,1,sewer_and_water,3.83,3.26,1.42,6.29,1.6,5.71,2.34,5.54,2.71,4.46,1586146500,4.87,600,1,0,0,PALACE HILLS
2020-04-06 04:30:00,1,sewer_and_water,3.83,3.26,1.42,6.29,1.6,5.71,2.34,5.54,2.71,4.46,1586146500,4.87,900,1,0,0,PALACE HILLS
2020-04-06 04:35:00,1,sewer_and_water,3.83,3.26,1.42,6.29,1.6,5.71,2.34,5.54,2.71,4.46,1586146500,4.87,1200,0,1,0,PALACE HILLS
2020-04-06 04:40:00,1,sewer_and_water,5.51,5.2,4,7.06,4.17,6.63,4.71,6.57,4.97,5.93,1586148000,3.06,0,1,0,0,PALACE HILLS
2020-04-06 04:45:00,1,sewer_and_water,5.51,5.2,4,7.06,4.17,6.63,4.71,6.57,4.97,5.93,1586148000,3.06,300,1,0,0,PALACE HILLS
2020-04-06 04:50:00,1,sewer_and_water,5.51,5.2,4,7.06,4.17,6.63,4.71,6.57,4.97,5.93,1586148000,3.06,600,1,0,0,PALACE HILLS
2020-04-06 04:55:00,1,sewer_and_water,5.51,5.2,4,7.06,4.17,6.63,4.71,6.57,4.97,5.93,1586148000,3.06,900,1,0,0,PALACE HILLS
2020-04-06 05:00:00,1,sewer_and_water,5.51,5.2,4,7.06,4.17,6.63,4.71,6.57,4.97,5.93,1586148000,3.06,1200,0,1,0,PALACE HILLS
2020-04-06 05:05:00,1,sewer_and_water,5.51,5.2,4,7.06,4.17,6.63,4.71,6.57,4.97,5.93,1586148000,3.06,1500,0,1,0,PALACE HILLS
2020-04-06 05:10:00,1,sewer_and_water,5.51,5.2,4,7.06,4.17,6.63,4.71,6.57,4.97,5.93,1586148000,3.06,1800,0,1,0,PALACE HILLS
2020-04-06 05:15:00,1,sewer_and_water,5.51,5.2,4,7.06,4.17,6.63,4.71,6.57,4.97,5.93,1586148000,3.06,2100,0,1,0,PALACE HILLS
2020-04-06 05:20:00,1,sewer_and_water,7.08,6.72,4.69,10.71,4.69,9.35,4.69,7.98,5.74,7.37,1586150400,5.31,0,1,0,0,PALACE HILLS
2020-04-06 05:25:00,1,sewer_and_water,7.08,6.72,4.69,10.71,4.69,9.35,4.69,7.98,5.74,7.37,1586150400,5.31,300,1,0,0,PALACE HILLS
2020-04-06 05:30:00,1,sewer_and_water,7.08,6.72,4.69,10.71,4.69,9.35,4.69,7.98,5.74,7.37,1586150400,5.31,600,1,0,0,PALACE HILLS
2020-04-06 05:35:00,1,sewer_and_water,7.08,6.72,4.69,10.71,4.69,9.35,4.69,7.98,5.74,7.37,1586150400,5.31,900,1,0,0,PALACE HILLS
2020-04-06 05:40:00,1,sewer_and_water,7.08,6.72,4.69,10.71,4.69,9.35,4.69,7.98,5.74,7.37,1586150400,5.31,1200,0,1,0,PALACE HILLS
2020-04-06 05:45:00,1,sewer_and_water,7.08,6.72,4.69,10.71,4.69,9.35,4.69,7.98,5.74,7.37,1586150400,5.31,1500,0,1,0,PALACE HILLS
2020-04-06 05:50:00,1,sewer_and_water,7.08,6.72,4.69,10.71,4.69,9.35,4.69,7.98,5.74,7.37,1586150400,5.31,1800,0,1,0,PALACE HILLS
2020-04-06 05:55:00,1,sewer_and_water,7.08,6.72,4.69,10.71,4.69,9.35,4.69,7.98,5.74,7.37,1586150400,5.31,2100,0,1,0,PALACE HILLS
2020-04-06 06:00:00,1,sewer_and_water,7.08,6.72,4.69,10.71,4.69,9.35,4.69,7.98,5.74,7.37,1586150400,5.31,2400,0,1,0,PALACE HILLS
2020-04-06 06:05:00,1,sewer_and_water,7.08,6.72,4.69,10.71,4.69,9.35,4.69,7.98,5.74,7.37,1586150400,5.31,2700,0,1,0,PALACE HILLS
2020-04-06 06:10:00,1,sewer_and_water,7.08,6.72,4.69,10.71,4.69,9.35,4.69,7.98,5.74,7.37,1586150400,5.31,3000,0,1,0,PALACE HILLS
2020-04-06 06:15:00,1,sewer_and_water,7.08,6.72,4.69,10.71,4.69,9.35,4.69,7.98,5.74,7.37,1586150400,5.31,3300,0,1,0,PALACE HILLS
2020-04-06 06:20:00,1,sewer_and_water,7.08,6.72,4.69,10.71,4.69,9.35,4.69,7.98,5.74,7.37,1586150400,5.31,3600,0,1,0,PALACE HILLS
2020-04-06 06:25:00,1,sewer_and_water,7.1,6.38,4.72,10.25,4.8,9,5.34,8.67,5.97,7.64,1586154300,5.28,0,1,0,0,PALACE HILLS
2020-04-06 06:30:00,1,sewer_and_water,9.27,9.15,5.58,14.14,5.1,11.96,6.11,11.13,7.49,9.88,1586154600,4.42,0,1,0,0,PALACE HILLS
2020-04-06 06:35:00,1,sewer_and_water,9.27,9.15,5.58,14.14,5.1,11.96,6.11,11.13,7.49,9.88,1586154600,4.42,300,1,0,0,PALACE HILLS
2020-04-06 06:40:00,1,sewer_and_water,7.71,7.21,5.77,10.04,6.12,9.89,6.25,9.26,6.21,7.77,1586155200,4.23,0,1,0,0,PALACE HILLS
2020-04-06 06:45:00,1,sewer_and_water,7.71,7.21,5.77,10.04,6.12,9.89,6.25,9.26,6.21,7.77,1586155200,4.23,300,1,0,0,PALACE HILLS
2020-04-06 06:50:00,1,sewer_and_water,6.74,6.85,4.87,8.72,5.04,8.26,5.4,7.95,6.27,7.49,1586155800,3.86,0,1,0,0,PALACE HILLS
2020-04-06 06:55:00,1,sewer_and_water,6.74,6.85,4.87,8.72,5.04,8.26,5.4,7.95,6.27,7.49,1586155800,3.86,300,1,0,0,PALACE HILLS
2020-04-06 07:00:00,1,sewer_and_water,6.25,6.08,4.27,8.36,4.61,8.02,4.89,7.27,5.62,6.74,1586156400,4.09,0,1,0,0,PALACE HILLS
2020-04-06 07:05:00,1,sewer_and_water,6.25,6.08,4.27,8.36,4.61,8.02,4.89,7.27,5.62,6.74,1586156400,4.09,300,1,0,0,PALACE HILLS
2020-04-06 07:10:00,1,sewer_and_water,6.25,6.08,4.27,8.36,4.61,8.02,4.89,7.27,5.62,6.74,1586156400,4.09,600,1,0,0,PALACE HILLS
2020-04-06 07:15:00,1,sewer_and_water,6.18,6.24,4.32,7.91,4.32,7.42,5,7.42,5.78,7.05,1586157300,3.59,0,1,0,0,PALACE HILLS
2020-04-06 07:20:00,1,sewer_and_water,6.18,6.24,4.32,7.91,4.32,7.42,5,7.42,5.78,7.05,1586157300,3.59,300,1,0,0,PALACE HILLS
2020-04-06 07:25:00,1,sewer_and_water,6.18,6.24,4.32,7.91,4.32,7.42,5,7.42,5.78,7.05,1586157300,3.59,600,1,0,0,PALACE HILLS
2020-04-06 07:30:00,1,sewer_and_water,6.18,6.24,4.32,7.91,4.32,7.42,5,7.42,5.78,7.05,1586157300,3.59,900,1,0,0,PALACE HILLS
2020-04-06 07:35:00,1,sewer_and_water,6.18,6.24,4.32,7.91,4.32,7.42,5,7.42,5.78,7.05,1586157300,3.59,1200,0,1,0,PALACE HILLS
2020-04-06 07:40:00,1,sewer_and_water,5.73,5.71,4.35,7.06,4.5,6.91,4.72,6.61,4.98,5.97,1586158800,2.71,0,1,0,0,PALACE HILLS
2020-04-06 07:45:00,1,sewer_and_water,5.73,5.71,4.35,7.06,4.5,6.91,4.72,6.61,4.98,5.97,1586158800,2.71,300,1,0,0,PALACE HILLS
2020-04-06 07:50:00,1,sewer_and_water,5.73,5.71,4.35,7.06,4.5,6.91,4.72,6.61,4.98,5.97,1586158800,2.71,600,1,0,0,PALACE HILLS
2020-04-06 07:55:00,1,sewer_and_water,5.73,5.71,4.35,7.06,4.5,6.91,4.72,6.61,4.98,5.97,1586158800,2.71,900,1,0,0,PALACE HILLS
2020-04-06 08:00:00,1,sewer_and_water,5.73,5.71,4.35,7.06,4.5,6.91,4.72,6.61,4.98,5.97,1586158800,2.71,1200,0,1,0,PALACE HILLS
2020-04-06 08:05:00,1,sewer_and_water,5.63,5.47,3.77,7.36,4.32,7.36,4.49,6.79,4.83,6.04,1586160300,3.59,0,1,0,0,PALACE HILLS
2020-04-06 08:10:00,1,sewer_and_water,5.63,5.47,3.77,7.36,4.32,7.36,4.49,6.79,4.83,6.04,1586160300,3.59,300,1,0,0,PALACE HILLS
2020-04-06 08:15:00,1,sewer_and_water,5.63,5.47,3.77,7.36,4.32,7.36,4.49,6.79,4.83,6.04,1586160300,3.59,600,1,0,0,PALACE HILLS
2020-04-06 08:20:00,1,sewer_and_water,5.24,5.33,3.32,7.41,3.58,6.94,3.65,6.23,4.67,5.94,1586161200,4.09,0,1,0,0,PALACE HILLS
2020-04-06 08:25:00,1,sewer_and_water,5.24,5.33,3.32,7.41,3.58,6.94,3.65,6.23,4.67,5.94,1586161200,4.09,300,1,0,0,PALACE HILLS
2020-04-06 08:30:00,1,sewer_and_water,2.94,2.65,1.07,5.24,1.06,4.42,1.47,4.13,1.84,3.24,1586161800,4.17,0,1,0,0,PALACE HILLS
2020-04-06 08:35:00,1,sewer_and_water,2.94,2.65,1.07,5.24,1.06,4.42,1.47,4.13,1.84,3.24,1586161800,4.17,300,1,0,0,PALACE HILLS
2020-04-06 08:40:00,1,sewer_and_water,2.94,2.65,1.07,5.24,1.06,4.42,1.47,4.13,1.84,3.24,1586161800,4.17,600,1,0,0,PALACE HILLS
2020-04-06 08:45:00,1,sewer_and_water,2.94,2.65,1.07,5.24,1.06,4.42,1.47,4.13,1.84,3.24,1586161800,4.17,900,1,0,0,PALACE HILLS
2020-04-06 08:50:00,1,sewer_and_water,2.94,2.65,1.07,5.24,1.06,4.42,1.47,4.13,1.84,3.24,1586161800,4.17,1200,0,1,0,PALACE HILLS
2020-04-06 08:55:00,1,sewer_and_water,2.94,2.65,1.07,5.24,1.06,4.42,1.47,4.13,1.84,3.24,1586161800,4.17,1500,0,1,0,PALACE HILLS
2020-04-06 09:00:00,1,sewer_and_water,2.94,2.65,1.07,5.24,1.06,4.42,1.47,4.13,1.84,3.24,1586161800,4.17,1800,0,1,0,PALACE HILLS
2020-04-06 09:05:00,1,sewer_and_water,2.94,2.65,1.07,5.24,1.06,4.42,1.47,4.13,1.84,3.24,1586161800,4.17,2100,0,1,0,PALACE HILLS
2020-04-06 09:10:00,1,sewer_and_water,2.94,2.65,1.07,5.24,1.06,4.42,1.47,4.13,1.84,3.24,1586161800,4.17,2400,0,1,0,PALACE HILLS
2020-04-06 09:15:00,1,sewer_and_water,4.93,4.52,3.41,7.23,3.43,6.46,3.85,6.07,4.28,5.39,1586164500,3.81,0,1,0,0,PALACE HILLS
2020-04-06 09:20:00,1,sewer_and_water,4.93,4.52,3.41,7.23,3.43,6.46,3.85,6.07,4.28,5.39,1586164500,3.81,300,1,0,0,PALACE HILLS
2020-04-06 09:25:00,1,sewer_and_water,4.93,4.52,3.41,7.23,3.43,6.46,3.85,6.07,4.28,5.39,1586164500,3.81,600,1,0,0,PALACE HILLS
2020-04-06 09:30:00,1,sewer_and_water,4.93,4.52,3.41,7.23,3.43,6.46,3.85,6.07,4.28,5.39,1586164500,3.81,900,1,0,0,PALACE HILLS
2020-04-06 09:35:00,1,sewer_and_water,5.81,5.7,4.53,7.26,4.53,6.79,4.9,6.56,5.22,6.04,1586165700,2.74,0,1,0,0,PALACE HILLS
2020-04-06 09:40:00,1,sewer_and_water,5.81,5.7,4.53,7.26,4.53,6.79,4.9,6.56,5.22,6.04,1586165700,2.74,300,1,0,0,PALACE HILLS
2020-04-06 09:45:00,1,sewer_and_water,5.88,5.77,4.56,7.07,4.72,6.91,4.7,6.52,5.36,6.3,1586166300,2.52,0,1,0,0,PALACE HILLS
2020-04-06 09:50:00,1,sewer_and_water,5.88,5.77,4.56,7.07,4.72,6.91,4.7,6.52,5.36,6.3,1586166300,2.52,300,1,0,0,PALACE HILLS
2020-04-06 09:55:00,1,sewer_and_water,5.88,5.77,4.56,7.07,4.72,6.91,4.7,6.52,5.36,6.3,1586166300,2.52,600,1,0,0,PALACE HILLS
2020-04-06 10:00:00,1,sewer_and_water,4.92,4.68,3.15,7.36,3.61,7.03,3.61,6.15,4.3,5.31,1586167200,4.22,0,1,0,0,PALACE HILLS
2020-04-06 10:05:00,1,sewer_and_water,4.92,4.68,3.15,7.36,3.61,7.03,3.61,6.15,4.3,5.31,1586167200,4.22,300,1,0,0,PALACE HILLS
2020-04-06 10:10:00,1,sewer_and_water,4.92,4.68,3.15,7.36,3.61,7.03,3.61,6.15,4.3,5.31,1586167200,4.22,600,1,0,0,PALACE HILLS
2020-04-06 10:15:00,1,sewer_and_water,4.92,4.68,3.15,7.36,3.61,7.03,3.61,6.15,4.3,5.31,1586167200,4.22,900,1,0,0,PALACE HILLS
2020-04-06 10:20:00,1,sewer_and_water,4.92,4.68,3.15,7.36,3.61,7.03,3.61,6.15,4.3,5.31,1586167200,4.22,1200,0,1,0,PALACE HILLS
2020-04-06 10:25:00,1,sewer_and_water,5.7,5.35,3.83,8.08,4.22,7.54,4.38,6.65,4.93,6.06,1586168700,4.24,0,1,0,0,PALACE HILLS
2020-04-06 10:30:00,1,sewer_and_water,5.7,5.35,3.83,8.08,4.22,7.54,4.38,6.65,4.93,6.06,1586168700,4.24,300,1,0,0,PALACE HILLS
2020-04-06 10:35:00,1,sewer_and_water,5.7,5.35,3.83,8.08,4.22,7.54,4.38,6.65,4.93,6.06,1586168700,4.24,600,1,0,0,PALACE HILLS
2020-04-06 10:40:00,1,sewer_and_water,5.7,5.35,3.83,8.08,4.22,7.54,4.38,6.65,4.93,6.06,1586168700,4.24,900,1,0,0,PALACE HILLS
2020-04-06 10:45:00,1,sewer_and_water,4.37,3.88,2.01,7.04,2.58,6.35,2.66,5.59,3.03,4.7,1586169900,5.03,0,1,0,0,PALACE HILLS
2020-04-06 10:50:00,1,sewer_and_water,4.37,3.88,2.01,7.04,2.58,6.35,2.66,5.59,3.03,4.7,1586169900,5.03,300,1,0,0,PALACE HILLS
2020-04-06 10:55:00,1,sewer_and_water,4.37,3.88,2.01,7.04,2.58,6.35,2.66,5.59,3.03,4.7,1586169900,5.03,600,1,0,0,PALACE HILLS
2020-04-06 11:00:00,1,sewer_and_water,4.37,3.88,2.01,7.04,2.58,6.35,2.66,5.59,3.03,4.7,1586169900,5.03,900,1,0,0,PALACE HILLS
2020-04-06 11:05:00,1,sewer_and_water,4.37,3.88,2.01,7.04,2.58,6.35,2.66,5.59,3.03,4.7,1586169900,5.03,1200,0,1,0,PALACE HILLS
2020-04-06 11:10:00,1,sewer_and_water,4.37,3.88,2.01,7.04,2.58,6.35,2.66,5.59,3.03,4.7,1586169900,5.03,1500,0,1,0,PALACE HILLS
2020-04-06 11:15:00,1,sewer_and_water,3.86,3.83,2.08,6.16,2.07,5.37,2.07,4.78,3.28,4.73,1586171700,4.08,0,1,0,0,PALACE HILLS
2020-04-06 11:20:00,1,sewer_and_water,3.86,3.83,2.08,6.16,2.07,5.37,2.07,4.78,3.28,4.73,1586171700,4.08,300,1,0,0,PALACE HILLS
2020-04-06 11:25:00,1,sewer_and_water,3.86,3.83,2.08,6.16,2.07,5.37,2.07,4.78,3.28,4.73,1586171700,4.08,600,1,0,0,PALACE HILLS
2020-04-06 11:30:00,1,sewer_and_water,5.45,5.41,4.31,6.66,4.44,6.4,4.64,6.2,4.96,5.76,1586172600,2.34,0,1,0,0,PALACE HILLS
2020-04-06 11:35:00,1,sewer_and_water,5.45,5.41,4.31,6.66,4.44,6.4,4.64,6.2,4.96,5.76,1586172600,2.34,300,1,0,0,PALACE HILLS
2020-04-06 11:40:00,1,sewer_and_water,6.97,6.72,4.57,10.33,4.72,9.36,4.92,8.37,5.38,7.13,1586173200,5.43,0,1,0,0,PALACE HILLS
2020-04-06 11:45:00,1,sewer_and_water,5.77,5.77,3.9,7.32,4.39,7.29,4.39,6.8,5.01,6.23,1586173500,3.42,0,1,0,0,PALACE HILLS
2020-04-06 11:50:00,1,sewer_and_water,5.77,5.77,3.9,7.32,4.39,7.29,4.39,6.8,5.01,6.23,1586173500,3.42,300,1,0,0,PALACE HILLS
2020-04-06 11:55:00,1,sewer_and_water,5.77,5.77,3.9,7.32,4.39,7.29,4.39,6.8,5.01,6.23,1586173500,3.42,600,1,0,0,PALACE HILLS
2020-04-06 12:00:00,1,sewer_and_water,5.31,5.26,3.66,7.11,3.66,6.65,4.1,6.43,4.55,5.66,1586174400,3.46,0,1,0,0,PALACE HILLS
2020-04-06 12:05:00,1,sewer_and_water,5.31,5.26,3.66,7.11,3.66,6.65,4.1,6.43,4.55,5.66,1586174400,3.46,300,1,0,0,PALACE HILLS
2020-04-06 12:10:00,1,sewer_and_water,5.31,5.26,3.66,7.11,3.66,6.65,4.1,6.43,4.55,5.66,1586174400,3.46,600,1,0,0,PALACE HILLS
2020-04-06 12:15:00,1,sewer_and_water,5.33,5.25,3.69,6.57,4.07,6.36,4.58,6.31,4.94,5.87,1586175300,2.88,0,1,0,0,PALACE HILLS
2020-04-06 12:20:00,1,sewer_and_water,5.33,5.25,3.69,6.57,4.07,6.36,4.58,6.31,4.94,5.87,1586175300,2.88,300,1,0,0,PALACE HILLS
2020-04-06 12:25:00,1,sewer_and_water,5.33,5.25,3.69,6.57,4.07,6.36,4.58,6.31,4.94,5.87,1586175300,2.88,600,1,0,0,PALACE HILLS
2020-04-06 12:30:00,1,sewer_and_water,5.33,5.25,3.69,6.57,4.07,6.36,4.58,6.31,4.94,5.87,1586175300,2.88,900,1,0,0,PALACE HILLS
2020-04-06 12:35:00,1,sewer_and_water,5.33,5.25,3.69,6.57,4.07,6.36,4.58,6.31,4.94,5.87,1586175300,2.88,1200,0,1,0,PALACE HILLS
2020-04-06 12:40:00,1,sewer_and_water,5.33,5.25,3.69,6.57,4.07,6.36,4.58,6.31,4.94,5.87,1586175300,2.88,1500,0,1,0,PALACE HILLS
2020-04-06 12:45:00,1,sewer_and_water,5.33,5.25,3.69,6.57,4.07,6.36,4.58,6.31,4.94,5.87,1586175300,2.88,1800,0,1,0,PALACE HILLS
2020-04-06 12:50:00,1,sewer_and_water,5.33,5.25,3.69,6.57,4.07,6.36,4.58,6.31,4.94,5.87,1586175300,2.88,2100,0,1,0,PALACE HILLS
2020-04-06 12:55:00,1,sewer_and_water,5.33,5.25,3.69,6.57,4.07,6.36,4.58,6.31,4.94,5.87,1586175300,2.88,2400,0,1,0,PALACE HILLS
2020-04-06 13:00:00,1,sewer_and_water,5.33,5.25,3.69,6.57,4.07,6.36,4.58,6.31,4.94,5.87,1586175300,2.88,2700,0,1,0,PALACE HILLS
2020-04-06 13:05:00,1,sewer_and_water,5.33,5.25,3.69,6.57,4.07,6.36,4.58,6.31,4.94,5.87,1586175300,2.88,3000,0,1,0,PALACE HILLS
2020-04-06 13:10:00,1,sewer_and_water,5.33,5.25,3.69,6.57,4.07,6.36,4.58,6.31,4.94,5.87,1586175300,2.88,3300,0,1,0,PALACE HILLS
2020-04-06 13:15:00,1,sewer_and_water,5.94,5.59,3.86,8.37,4.07,8.11,4.53,7.55,5,6.52,1586178900,4.51,0,1,0,0,PALACE HILLS
2020-04-06 13:20:00,1,sewer_and_water,5.94,5.59,3.86,8.37,4.07,8.11,4.53,7.55,5,6.52,1586178900,4.51,300,1,0,0,PALACE HILLS
2020-04-06 13:25:00,1,sewer_and_water,5.94,5.59,3.86,8.37,4.07,8.11,4.53,7.55,5,6.52,1586178900,4.51,600,1,0,0,PALACE HILLS
2020-04-06 13:30:00,1,sewer_and_water,5.94,5.59,3.86,8.37,4.07,8.11,4.53,7.55,5,6.52,1586178900,4.51,900,1,0,0,PALACE HILLS
2020-04-06 13:35:00,1,sewer_and_water,5.94,5.59,3.86,8.37,4.07,8.11,4.53,7.55,5,6.52,1586178900,4.51,1200,0,1,0,PALACE HILLS
2020-04-06 13:40:00,1,sewer_and_water,5.94,5.59,3.86,8.37,4.07,8.11,4.53,7.55,5,6.52,1586178900,4.51,1500,0,1,0,PALACE HILLS
2020-04-06 13:45:00,1,sewer_and_water,5.94,5.59,3.86,8.37,4.07,8.11,4.53,7.55,5,6.52,1586178900,4.51,1800,0,1,0,PALACE HILLS
2020-04-06 13:50:00,1,sewer_and_water,5.94,5.59,3.86,8.37,4.07,8.11,4.53,7.55,5,6.52,1586178900,4.51,2100,0,1,0,PALACE HILLS
2020-04-06 13:55:00,1,sewer_and_water,5.94,5.59,3.86,8.37,4.07,8.11,4.53,7.55,5,6.52,1586178900,4.51,2400,0,1,0,PALACE HILLS
2020-04-06 14:00:00,1,sewer_and_water,5.94,5.59,3.86,8.37,4.07,8.11,4.53,7.55,5,6.52,1586178900,4.51,2700,0,1,0,PALACE HILLS
2020-04-06 14:05:00,1,sewer_and_water,7.51,7.38,4.46,10.9,5.08,10.27,5.34,9.54,5.99,8.23,1586181900,5.54,0,1,0,0,PALACE HILLS
2020-04-06 14:10:00,1,sewer_and_water,6.08,5.59,4.93,8.11,5.03,7.72,5.11,6.88,5.31,6.18,1586182200,3.18,0,1,0,0,PALACE HILLS
2020-04-06 14:15:00,1,sewer_and_water,7.09,7.14,5.26,9.35,5.24,8.97,5.35,8.27,5.91,7.52,1586182500,4.1,0,1,0,0,PALACE HILLS
2020-04-06 14:20:00,1,sewer_and_water,7.09,7.14,5.26,9.35,5.24,8.97,5.35,8.27,5.91,7.52,1586182500,4.1,300,1,0,0,PALACE HILLS
2020-04-06 14:25:00,1,sewer_and_water,8.7,8.24,5.73,12.57,5.73,11.37,6.4,10.62,7.43,9.83,1586183100,4.27,0,1,0,0,PALACE HILLS
2020-04-06 14:30:00,1,sewer_and_water,8.7,8.24,5.73,12.57,5.73,11.37,6.4,10.62,7.43,9.83,1586183100,4.27,300,1,0,0,PALACE HILLS
2020-04-06 14:35:00,1,sewer_and_water,6.28,6.05,5.07,8.32,5.13,7.77,5.24,7.24,5.49,6.38,1586183700,3.25,0,1,0,0,PALACE HILLS
2020-04-06 14:40:00,1,sewer_and_water,6.28,6.05,5.07,8.32,5.13,7.77,5.24,7.24,5.49,6.38,1586183700,3.25,300,1,0,0,PALACE HILLS
2020-04-06 14:45:00,1,sewer_and_water,3.69,4.16,0.89,6.46,0.93,5.87,1.43,5.62,2.84,5,1586184300,5.58,0,1,0,0,PALACE HILLS
