time,loc,cat,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,time_end,CIR,time_diff,in15min,in60min,over60min,locName
2020-04-06 03:45:00,1,medical,7.36,7.31,5.4,9.22,5.94,8.94,6.23,8.42,6.81,7.87,1586142300,3.81,2400,0,1,0,PALACE HILLS
2020-04-06 03:50:00,1,medical,6.61,6.34,4.88,8.42,5.08,8.05,5.51,7.83,5.66,6.82,1586145000,3.54,0,1,0,0,PALACE HILLS
2020-04-06 03:55:00,1,medical,6.61,6.34,4.88,8.42,5.08,8.05,5.51,7.83,5.66,6.82,1586145000,3.54,300,1,0,0,PALACE HILLS
2020-04-06 04:00:00,1,medical,6.61,6.34,4.88,8.42,5.08,8.05,5.51,7.83,5.66,6.82,1586145000,3.54,600,1,0,0,PALACE HILLS
2020-04-06 04:05:00,1,medical,6.61,6.34,4.88,8.42,5.08,8.05,5.51,7.83,5.66,6.82,1586145000,3.54,900,1,0,0,PALACE HILLS
2020-04-06 04:10:00,1,medical,6.61,6.34,4.88,8.42,5.08,8.05,5.51,7.83,5.66,6.82,1586145000,3.54,1200,0,1,0,PALACE HILLS
2020-04-06 04:15:00,1,medical,5.82,6.15,2.73,7.94,3.89,8.11,4.42,7.32,5.41,6.78,1586146500,5.21,0,1,0,0,PALACE HILLS
2020-04-06 04:20:00,1,medical,5.82,6.15,2.73,7.94,3.89,8.11,4.42,7.32,5.41,6.78,1586146500,5.21,300,1,0,0,PALACE HILLS
2020-04-06 04:25:00,1,medical,5.82,6.15,2.73,7.94,3.89,8.11,4.42,7.32,5.41,6.78,1586146500,5.21,600,1,0,0,PALACE HILLS
2020-04-06 04:30:00,1,medical,5.82,6.15,2.73,7.94,3.89,8.11,4.42,7.32,5.41,6.78,1586146500,5.21,900,1,0,0,PALACE HILLS
2020-04-06 04:35:00,1,medical,5.82,6.15,2.73,7.94,3.89,8.11,4.42,7.32,5.41,6.78,1586146500,5.21,1200,0,1,0,PALACE HILLS
2020-04-06 04:40:00,1,medical,6.17,5.8,3.54,8.81,3.91,8.43,4.17,7.52,4.71,6.52,1586148000,5.28,0,1,0,0,PALACE HILLS
2020-04-06 04:45:00,1,medical,6.17,5.8,3.54,8.81,3.91,8.43,4.17,7.52,4.71,6.52,1586148000,5.28,300,1,0,0,PALACE HILLS
2020-04-06 04:50:00,1,medical,6.17,5.8,3.54,8.81,3.91,8.43,4.17,7.52,4.71,6.52,1586148000,5.28,600,1,0,0,PALACE HILLS
2020-04-06 04:55:00,1,medical,6.17,5.8,3.54,8.81,3.91,8.43,4.17,7.52,4.71,6.52,1586148000,5.28,900,1,0,0,PALACE HILLS
2020-04-06 05:00:00,1,medical,6.17,5.8,3.54,8.81,3.91,8.43,4.17,7.52,4.71,6.52,1586148000,5.28,1200,0,1,0,PALACE HILLS
2020-04-06 05:05:00,1,medical,6.17,5.8,3.54,8.81,3.91,8.43,4.17,7.52,4.71,6.52,1586148000,5.28,1500,0,1,0,PALACE HILLS
2020-04-06 05:10:00,1,medical,6.17,5.8,3.54,8.81,3.91,8.43,4.17,7.52,4.71,6.52,1586148000,5.28,1800,0,1,0,PALACE HILLS
2020-04-06 05:15:00,1,medical,6.17,5.8,3.54,8.81,3.91,8.43,4.17,7.52,4.71,6.52,1586148000,5.28,2100,0,1,0,PALACE HILLS
2020-04-06 05:20:00,1,medical,6.5,5.75,4.39,9.69,4.47,8.48,4.47,7.44,5.5,7.22,1586150400,5.31,0,1,0,0,PALACE HILLS
2020-04-06 05:25:00,1,medical,6.5,5.75,4.39,9.69,4.47,8.48,4.47,7.44,5.5,7.22,1586150400,5.31,300,1,0,0,PALACE HILLS
2020-04-06 05:30:00,1,medical,6.5,5.75,4.39,9.69,4.47,8.48,4.47,7.44,5.5,7.22,1586150400,5.31,600,1,0,0,PALACE HILLS
2020-04-06 05:35:00,1,medical,6.5,5.75,4.39,9.69,4.47,8.48,4.47,7.44,5.5,7.22,1586150400,5.31,900,1,0,0,PALACE HILLS
2020-04-06 05:40:00,1,medical,6.5,5.75,4.39,9.69,4.47,8.48,4.47,7.44,5.5,7.22,1586150400,5.31,1200,0,1,0,PALACE HILLS
2020-04-06 05:45:00,1,medical,6.5,5.75,4.39,9.69,4.47,8.48,4.47,7.44,5.5,7.22,1586150400,5.31,1500,0,1,0,PALACE HILLS
2020-04-06 05:50:00,1,medical,6.5,5.75,4.39,9.69,4.47,8.48,4.47,7.44,5.5,7.22,1586150400,5.31,1800,0,1,0,PALACE HILLS
2020-04-06 05:55:00,1,medical,6.5,5.75,4.39,9.69,4.47,8.48,4.47,7.44,5.5,7.22,1586150400,5.31,2100,0,1,0,PALACE HILLS
2020-04-06 06:00:00,1,medical,6.5,5.75,4.39,9.69,4.47,8.48,4.47,7.44,5.5,7.22,1586150400,5.31,2400,0,1,0,PALACE HILLS
2020-04-06 06:05:00,1,medical,6.5,5.75,4.39,9.69,4.47,8.48,4.47,7.44,5.5,7.22,1586150400,5.31,2700,0,1,0,PALACE HILLS
2020-04-06 06:10:00,1,medical,6.5,5.75,4.39,9.69,4.47,8.48,4.47,7.44,5.5,7.22,1586150400,5.31,3000,0,1,0,PALACE HILLS
2020-04-06 06:15:00,1,medical,6.5,5.75,4.39,9.69,4.47,8.48,4.47,7.44,5.5,7.22,1586150400,5.31,3300,0,1,0,PALACE HILLS
2020-04-06 06:20:00,1,medical,6.5,5.75,4.39,9.69,4.47,8.48,4.47,7.44,5.5,7.22,1586150400,5.31,3600,0,1,0,PALACE HILLS
2020-04-06 06:25:00,1,medical,5.57,5.13,3.12,8.44,3.26,7.94,4,7.66,4.47,6.21,1586154300,5.32,0,1,0,0,PALACE HILLS
2020-04-06 06:30:00,1,medical,6.74,6.69,5.23,8.4,5.51,8.2,5.55,7.55,6.25,7.38,1586154600,3.18,0,1,0,0,PALACE HILLS
2020-04-06 06:35:00,1,medical,6.74,6.69,5.23,8.4,5.51,8.2,5.55,7.55,6.25,7.38,1586154600,3.18,300,1,0,0,PALACE HILLS
2020-04-06 06:40:00,1,medical,5.31,5.66,3.26,7.78,3.29,6.92,3.75,6.52,4.44,5.96,1586155200,4.52,0,1,0,0,PALACE HILLS
2020-04-06 06:45:00,1,medical,5.31,5.66,3.26,7.78,3.29,6.92,3.75,6.52,4.44,5.96,1586155200,4.52,300,1,0,0,PALACE HILLS
2020-04-06 06:50:00,1,medical,3.78,3.61,1.94,6.14,1.86,5.27,2.5,5.24,3.05,4.38,1586155800,4.19,0,1,0,0,PALACE HILLS
2020-04-06 06:55:00,1,medical,3.78,3.61,1.94,6.14,1.86,5.27,2.5,5.24,3.05,4.38,1586155800,4.19,300,1,0,0,PALACE HILLS
2020-04-06 07:00:00,1,medical,5.67,5.73,3.8,7.89,4.03,7.25,4.15,6.67,4.82,6.11,1586156400,4.09,0,1,0,0,PALACE HILLS
2020-04-06 07:05:00,1,medical,5.67,5.73,3.8,7.89,4.03,7.25,4.15,6.67,4.82,6.11,1586156400,4.09,300,1,0,0,PALACE HILLS
2020-04-06 07:10:00,1,medical,5.67,5.73,3.8,7.89,4.03,7.25,4.15,6.67,4.82,6.11,1586156400,4.09,600,1,0,0,PALACE HILLS
2020-04-06 07:15:00,1,medical,5.06,4.75,3.56,6.92,3.85,6.63,3.74,5.84,4.65,5.81,1586157300,3.36,0,1,0,0,PALACE HILLS
2020-04-06 07:20:00,1,medical,5.06,4.75,3.56,6.92,3.85,6.63,3.74,5.84,4.65,5.81,1586157300,3.36,300,1,0,0,PALACE HILLS
2020-04-06 07:25:00,1,medical,5.06,4.75,3.56,6.92,3.85,6.63,3.74,5.84,4.65,5.81,1586157300,3.36,600,1,0,0,PALACE HILLS
2020-04-06 07:30:00,1,medical,5.06,4.75,3.56,6.92,3.85,6.63,3.74,5.84,4.65,5.81,1586157300,3.36,900,1,0,0,PALACE HILLS
2020-04-06 07:35:00,1,medical,5.06,4.75,3.56,6.92,3.85,6.63,3.74,5.84,4.65,5.81,1586157300,3.36,1200,0,1,0,PALACE HILLS
2020-04-06 07:40:00,1,medical,4.95,4.51,3.41,6.91,3.41,6.41,3.89,6.31,4.17,5.44,1586158800,3.5,0,1,0,0,PALACE HILLS
2020-04-06 07:45:00,1,medical,4.95,4.51,3.41,6.91,3.41,6.41,3.89,6.31,4.17,5.44,1586158800,3.5,300,1,0,0,PALACE HILLS
2020-04-06 07:50:00,1,medical,4.95,4.51,3.41,6.91,3.41,6.41,3.89,6.31,4.17,5.44,1586158800,3.5,600,1,0,0,PALACE HILLS
2020-04-06 07:55:00,1,medical,4.95,4.51,3.41,6.91,3.41,6.41,3.89,6.31,4.17,5.44,1586158800,3.5,900,1,0,0,PALACE HILLS
2020-04-06 08:00:00,1,medical,4.95,4.51,3.41,6.91,3.41,6.41,3.89,6.31,4.17,5.44,1586158800,3.5,1200,0,1,0,PALACE HILLS
2020-04-06 08:05:00,1,medical,5.71,5.31,4.53,7.21,4.56,6.93,4.74,6.53,5.09,5.94,1586160300,2.68,0,1,0,0,PALACE HILLS
2020-04-06 08:10:00,1,medical,5.71,5.31,4.53,7.21,4.56,6.93,4.74,6.53,5.09,5.94,1586160300,2.68,300,1,0,0,PALACE HILLS
2020-04-06 08:15:00,1,medical,5.71,5.31,4.53,7.21,4.56,6.93,4.74,6.53,5.09,5.94,1586160300,2.68,600,1,0,0,PALACE HILLS
2020-04-06 08:20:00,1,medical,6.86,6.29,4.43,9.33,4.88,8.97,5.28,8.45,5.8,7.54,1586161200,4.89,0,1,0,0,PALACE HILLS
2020-04-06 08:25:00,1,medical,6.86,6.29,4.43,9.33,4.88,8.97,5.28,8.45,5.8,7.54,1586161200,4.89,300,1,0,0,PALACE HILLS
2020-04-06 08:30:00,1,medical,6.17,5.91,4.81,7.65,4.96,7.37,5.17,7.02,5.47,6.43,1586161800,2.84,0,1,0,0,PALACE HILLS
2020-04-06 08:35:00,1,medical,6.17,5.91,4.81,7.65,4.96,7.37,5.17,7.02,5.47,6.43,1586161800,2.84,300,1,0,0,PALACE HILLS
2020-04-06 08:40:00,1,medical,6.17,5.91,4.81,7.65,4.96,7.37,5.17,7.02,5.47,6.43,1586161800,2.84,600,1,0,0,PALACE HILLS
2020-04-06 08:45:00,1,medical,6.17,5.91,4.81,7.65,4.96,7.37,5.17,7.02,5.47,6.43,1586161800,2.84,900,1,0,0,PALACE HILLS
2020-04-06 08:50:00,1,medical,6.17,5.91,4.81,7.65,4.96,7.37,5.17,7.02,5.47,6.43,1586161800,2.84,1200,0,1,0,PALACE HILLS
2020-04-06 08:55:00,1,medical,6.17,5.91,4.81,7.65,4.96,7.37,5.17,7.02,5.47,6.43,1586161800,2.84,1500,0,1,0,PALACE HILLS
2020-04-06 09:00:00,1,medical,6.17,5.91,4.81,7.65,4.96,7.37,5.17,7.02,5.47,6.43,1586161800,2.84,1800,0,1,0,PALACE HILLS
2020-04-06 09:05:00,1,medical,6.17,5.91,4.81,7.65,4.96,7.37,5.17,7.02,5.47,6.43,1586161800,2.84,2100,0,1,0,PALACE HILLS
2020-04-06 09:10:00,1,medical,6.17,5.91,4.81,7.65,4.96,7.37,5.17,7.02,5.47,6.43,1586161800,2.84,2400,0,1,0,PALACE HILLS
2020-04-06 09:15:00,1,medical,6.44,6.25,5.43,7.79,5.59,7.65,5.63,7.2,5.78,6.61,1586164500,2.35,0,1,0,0,PALACE HILLS
2020-04-06 09:20:00,1,medical,6.44,6.25,5.43,7.79,5.59,7.65,5.63,7.2,5.78,6.61,1586164500,2.35,300,1,0,0,PALACE HILLS
2020-04-06 09:25:00,1,medical,6.44,6.25,5.43,7.79,5.59,7.65,5.63,7.2,5.78,6.61,1586164500,2.35,600,1,0,0,PALACE HILLS
2020-04-06 09:30:00,1,medical,6.44,6.25,5.43,7.79,5.59,7.65,5.63,7.2,5.78,6.61,1586164500,2.35,900,1,0,0,PALACE HILLS
2020-04-06 09:35:00,1,medical,6.31,6.32,5.2,7.47,5.45,7.39,5.45,6.97,6.12,6.92,1586165700,2.27,0,1,0,0,PALACE HILLS
2020-04-06 09:40:00,1,medical,6.31,6.32,5.2,7.47,5.45,7.39,5.45,6.97,6.12,6.92,1586165700,2.27,300,1,0,0,PALACE HILLS
2020-04-06 09:45:00,1,medical,5.68,5.83,3.88,7.09,4.23,6.96,4.6,6.62,5.04,6.11,1586166300,3.21,0,1,0,0,PALACE HILLS
2020-04-06 09:50:00,1,medical,5.68,5.83,3.88,7.09,4.23,6.96,4.6,6.62,5.04,6.11,1586166300,3.21,300,1,0,0,PALACE HILLS
2020-04-06 09:55:00,1,medical,5.68,5.83,3.88,7.09,4.23,6.96,4.6,6.62,5.04,6.11,1586166300,3.21,600,1,0,0,PALACE HILLS
2020-04-06 10:00:00,1,medical,5.21,5.22,3.77,7.08,3.83,6.43,4.15,6.07,4.81,5.78,1586167200,3.31,0,1,0,0,PALACE HILLS
2020-04-06 10:05:00,1,medical,5.21,5.22,3.77,7.08,3.83,6.43,4.15,6.07,4.81,5.78,1586167200,3.31,300,1,0,0,PALACE HILLS
2020-04-06 10:10:00,1,medical,5.21,5.22,3.77,7.08,3.83,6.43,4.15,6.07,4.81,5.78,1586167200,3.31,600,1,0,0,PALACE HILLS
2020-04-06 10:15:00,1,medical,5.21,5.22,3.77,7.08,3.83,6.43,4.15,6.07,4.81,5.78,1586167200,3.31,900,1,0,0,PALACE HILLS
2020-04-06 10:20:00,1,medical,5.21,5.22,3.77,7.08,3.83,6.43,4.15,6.07,4.81,5.78,1586167200,3.31,1200,0,1,0,PALACE HILLS
2020-04-06 10:25:00,1,medical,5.63,5.7,3.57,7.53,4.4,7.53,4.46,6.71,4.98,6.2,1586168700,3.96,0,1,0,0,PALACE HILLS
2020-04-06 10:30:00,1,medical,5.63,5.7,3.57,7.53,4.4,7.53,4.46,6.71,4.98,6.2,1586168700,3.96,300,1,0,0,PALACE HILLS
2020-04-06 10:35:00,1,medical,5.63,5.7,3.57,7.53,4.4,7.53,4.46,6.71,4.98,6.2,1586168700,3.96,600,1,0,0,PALACE HILLS
2020-04-06 10:40:00,1,medical,5.63,5.7,3.57,7.53,4.4,7.53,4.46,6.71,4.98,6.2,1586168700,3.96,900,1,0,0,PALACE HILLS
2020-04-06 10:45:00,1,medical,5.51,5.7,3.04,7.66,3.56,7.45,3.56,6.8,4.66,6.55,1586169900,4.62,0,1,0,0,PALACE HILLS
2020-04-06 10:50:00,1,medical,5.51,5.7,3.04,7.66,3.56,7.45,3.56,6.8,4.66,6.55,1586169900,4.62,300,1,0,0,PALACE HILLS
2020-04-06 10:55:00,1,medical,5.51,5.7,3.04,7.66,3.56,7.45,3.56,6.8,4.66,6.55,1586169900,4.62,600,1,0,0,PALACE HILLS
2020-04-06 11:00:00,1,medical,5.51,5.7,3.04,7.66,3.56,7.45,3.56,6.8,4.66,6.55,1586169900,4.62,900,1,0,0,PALACE HILLS
2020-04-06 11:05:00,1,medical,5.51,5.7,3.04,7.66,3.56,7.45,3.56,6.8,4.66,6.55,1586169900,4.62,1200,0,1,0,PALACE HILLS
2020-04-06 11:10:00,1,medical,5.51,5.7,3.04,7.66,3.56,7.45,3.56,6.8,4.66,6.55,1586169900,4.62,1500,0,1,0,PALACE HILLS
2020-04-06 11:15:00,1,medical,6.32,6.22,4.36,9.4,4.51,8.52,4.82,7.73,5.16,6.5,1586171700,5.04,0,1,0,0,PALACE HILLS
2020-04-06 11:20:00,1,medical,6.32,6.22,4.36,9.4,4.51,8.52,4.82,7.73,5.16,6.5,1586171700,5.04,300,1,0,0,PALACE HILLS
2020-04-06 11:25:00,1,medical,6.32,6.22,4.36,9.4,4.51,8.52,4.82,7.73,5.16,6.5,1586171700,5.04,600,1,0,0,PALACE HILLS
2020-04-06 11:30:00,1,medical,5.24,5,3.93,7.12,3.87,6.31,4.18,6.13,4.78,5.67,1586172600,3.18,0,1,0,0,PALACE HILLS
2020-04-06 11:35:00,1,medical,5.24,5,3.93,7.12,3.87,6.31,4.18,6.13,4.78,5.67,1586172600,3.18,300,1,0,0,PALACE HILLS
2020-04-06 11:40:00,1,medical,5.73,5.4,4.21,7.48,4.39,7.01,4.74,6.78,5.13,6.22,1586173200,3.27,0,1,0,0,PALACE HILLS
2020-04-06 11:45:00,1,medical,4.33,4.29,2.51,6.68,2.51,5.94,2.71,5.4,3.15,4.59,1586173500,4.17,0,1,0,0,PALACE HILLS
2020-04-06 11:50:00,1,medical,4.33,4.29,2.51,6.68,2.51,5.94,2.71,5.4,3.15,4.59,1586173500,4.17,300,1,0,0,PALACE HILLS
2020-04-06 11:55:00,1,medical,4.33,4.29,2.51,6.68,2.51,5.94,2.71,5.4,3.15,4.59,1586173500,4.17,600,1,0,0,PALACE HILLS
2020-04-06 12:00:00,1,medical,5.2,5.05,3.64,6.88,3.64,6.26,4.06,6.1,4.42,5.47,1586174400,3.24,0,1,0,0,PALACE HILLS
2020-04-06 12:05:00,1,medical,5.2,5.05,3.64,6.88,3.64,6.26,4.06,6.1,4.42,5.47,1586174400,3.24,300,1,0,0,PALACE HILLS
2020-04-06 12:10:00,1,medical,5.2,5.05,3.64,6.88,3.64,6.26,4.06,6.1,4.42,5.47,1586174400,3.24,600,1,0,0,PALACE HILLS
2020-04-06 12:15:00,1,medical,5.7,5.55,4.19,7.12,4.31,6.85,4.73,6.69,5.05,6.03,1586175300,2.93,0,1,0,0,PALACE HILLS
2020-04-06 12:20:00,1,medical,5.7,5.55,4.19,7.12,4.31,6.85,4.73,6.69,5.05,6.03,1586175300,2.93,300,1,0,0,PALACE HILLS
2020-04-06 12:25:00,1,medical,5.7,5.55,4.19,7.12,4.31,6.85,4.73,6.69,5.05,6.03,1586175300,2.93,600,1,0,0,PALACE HILLS
2020-04-06 12:30:00,1,medical,5.7,5.55,4.19,7.12,4.31,6.85,4.73,6.69,5.05,6.03,1586175300,2.93,900,1,0,0,PALACE HILLS
2020-04-06 12:35:00,1,medical,5.7,5.55,4.19,7.12,4.31,6.85,4.73,6.69,5.05,6.03,1586175300,2.93,1200,0,1,0,PALACE HILLS
2020-04-06 12:40:00,1,medical,5.7,5.55,4.19,7.12,4.31,6.85,4.73,6.69,5.05,6.03,1586175300,2.93,1500,0,1,0,PALACE HILLS
2020-04-06 12:45:00,1,medical,5.7,5.55,4.19,7.12,4.31,6.85,4.73,6.69,5.05,6.03,1586175300,2.93,1800,0,1,0,PALACE HILLS
2020-04-06 12:50:00,1,medical,5.7,5.55,4.19,7.12,4.31,6.85,4.73,6.69,5.05,6.03,1586175300,2.93,2100,0,1,0,PALACE HILLS
2020-04-06 12:55:00,1,medical,5.7,5.55,4.19,7.12,4.31,6.85,4.73,6.69,5.05,6.03,1586175300,2.93,2400,0,1,0,PALACE HILLS
2020-04-06 13:00:00,1,medical,5.7,5.55,4.19,7.12,4.31,6.85,4.73,6.69,5.05,6.03,1586175300,2.93,2700,0,1,0,PALACE HILLS
2020-04-06 13:05:00,1,medical,5.7,5.55,4.19,7.12,4.31,6.85,4.73,6.69,5.05,6.03,1586175300,2.93,3000,0,1,0,PALACE HILLS
2020-04-06 13:10:00,1,medical,5.7,5.55,4.19,7.12,4.31,6.85,4.73,6.69,5.05,6.03,1586175300,2.93,3300,0,1,0,PALACE HILLS
2020-04-06 13:15:00,1,medical,5.97,5.88,4.68,7.3,5.12,7.29,5.17,6.7,5.53,6.27,1586178900,2.62,0,1,0,0,PALACE HILLS
2020-04-06 13:20:00,1,medical,5.97,5.88,4.68,7.3,5.12,7.29,5.17,6.7,5.53,6.27,1586178900,2.62,300,1,0,0,PALACE HILLS
2020-04-06 13:25:00,1,medical,5.97,5.88,4.68,7.3,5.12,7.29,5.17,6.7,5.53,6.27,1586178900,2.62,600,1,0,0,PALACE HILLS
2020-04-06 13:30:00,1,medical,5.97,5.88,4.68,7.3,5.12,7.29,5.17,6.7,5.53,6.27,1586178900,2.62,900,1,0,0,PALACE HILLS
2020-04-06 13:35:00,1,medical,5.97,5.88,4.68,7.3,5.12,7.29,5.17,6.7,5.53,6.27,1586178900,2.62,1200,0,1,0,PALACE HILLS
2020-04-06 13:40:00,1,medical,5.97,5.88,4.68,7.3,5.12,7.29,5.17,6.7,5.53,6.27,1586178900,2.62,1500,0,1,0,PALACE HILLS
2020-04-06 13:45:00,1,medical,5.97,5.88,4.68,7.3,5.12,7.29,5.17,6.7,5.53,6.27,1586178900,2.62,1800,0,1,0,PALACE HILLS
2020-04-06 13:50:00,1,medical,5.97,5.88,4.68,7.3,5.12,7.29,5.17,6.7,5.53,6.27,1586178900,2.62,2100,0,1,0,PALACE HILLS
2020-04-06 13:55:00,1,medical,5.97,5.88,4.68,7.3,5.12,7.29,5.17,6.7,5.53,6.27,1586178900,2.62,2400,0,1,0,PALACE HILLS
2020-04-06 14:00:00,1,medical,5.97,5.88,4.68,7.3,5.12,7.29,5.17,6.7,5.53,6.27,1586178900,2.62,2700,0,1,0,PALACE HILLS
2020-04-06 14:05:00,1,medical,6.89,6.15,4.18,10.16,4.7,9.69,4.92,8.73,5.42,7.23,1586181900,5.82,0,1,0,0,PALACE HILLS
2020-04-06 14:10:00,1,medical,6.45,6.31,4.04,8.21,4.7,8.21,4.95,7.8,5.58,7.01,1586182200,4.18,0,1,0,0,PALACE HILLS
2020-04-06 14:15:00,1,medical,6.41,6.68,4.92,7.97,4.92,7.46,5.15,7.09,6.03,7.08,1586182500,3.04,0,1,0,0,PALACE HILLS
2020-04-06 14:20:00,1,medical,6.41,6.68,4.92,7.97,4.92,7.46,5.15,7.09,6.03,7.08,1586182500,3.04,300,1,0,0,PALACE HILLS
2020-04-06 14:25:00,1,medical,5.85,5.69,4.29,7.94,4.43,7.45,4.46,6.75,5.09,6.3,1586183100,3.65,0,1,0,0,PALACE HILLS
2020-04-06 14:30:00,1,medical,5.85,5.69,4.29,7.94,4.43,7.45,4.46,6.75,5.09,6.3,1586183100,3.65,300,1,0,0,PALACE HILLS
2020-04-06 14:35:00,1,medical,5.17,5.36,3.77,6.64,3.77,6.21,4.17,6.12,4.67,5.6,1586183700,2.88,0,1,0,0,PALACE HILLS
2020-04-06 14:40:00,1,medical,5.17,5.36,3.77,6.64,3.77,6.21,4.17,6.12,4.67,5.6,1586183700,2.88,300,1,0,0,PALACE HILLS
2020-04-06 14:45:00,1,medical,4.23,4.29,2.73,6.02,2.96,5.92,2.96,5.23,3.36,4.62,1586184300,3.29,0,1,0,0,PALACE HILLS
2020-04-06 14:50:00,1,medical,3.1,2.83,1.55,5.13,1.73,4.47,1.99,3.96,2.5,3.44,1586184600,3.57,0,1,0,0,PALACE HILLS
2020-04-06 14:55:00,1,medical,3.1,2.83,1.55,5.13,1.73,4.47,1.99,3.96,2.5,3.44,1586184600,3.57,300,1,0,0,PALACE HILLS
2020-04-06 15:00:00,1,medical,3.1,2.83,1.55,5.13,1.73,4.47,1.99,3.96,2.5,3.44,1586184600,3.57,600,1,0,0,PALACE HILLS
2020-04-06 15:05:00,1,medical,3.1,2.83,1.55,5.13,1.73,4.47,1.99,3.96,2.5,3.44,1586184600,3.57,900,1,0,0,PALACE HILLS
2020-04-06 15:10:00,1,medical,3.32,3.11,1.98,4.62,1.98,4.24,2.34,4.23,2.73,3.7,1586185800,2.65,0,1,0,0,PALACE HILLS
2020-04-06 15:15:00,1,medical,3.32,3.11,1.98,4.62,1.98,4.24,2.34,4.23,2.73,3.7,1586185800,2.65,300,1,0,0,PALACE HILLS
2020-04-06 15:20:00,1,medical,3.32,3.11,1.98,4.62,1.98,4.24,2.34,4.23,2.73,3.7,1586185800,2.65,600,1,0,0,PALACE HILLS
2020-04-06 15:25:00,1,medical,3.32,3.11,1.98,4.62,1.98,4.24,2.34,4.23,2.73,3.7,1586185800,2.65,900,1,0,0,PALACE HILLS
2020-04-06 15:30:00,1,medical,4.58,4.8,2.75,6.46,3.1,6.02,3.37,5.62,3.84,5.12,1586187000,3.71,0,1,0,0,PALACE HILLS
