time,loc,cat,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,time_end,CIR,time_diff,in15min,in60min,over60min,locName
2020-04-06 02:50:00,1,roads_and_bridges,4.08,4.18,2.92,5.41,3,5.11,3.21,4.77,3.53,4.36,1586140200,2.49,1200,0,1,0,PALACE HILLS
2020-04-06 02:55:00,1,roads_and_bridges,4.08,4.18,2.92,5.41,3,5.11,3.21,4.77,3.53,4.36,1586140200,2.49,1500,0,1,0,PALACE HILLS
2020-04-06 03:00:00,1,roads_and_bridges,3.83,3.63,2.87,5.17,2.85,4.68,2.95,4.39,3.45,4.21,1586142000,2.29,0,1,0,0,PALACE HILLS
2020-04-06 03:05:00,1,roads_and_bridges,4.28,3.97,2.75,5.73,2.94,5.41,3.42,5.41,3.62,4.59,1586142300,2.98,0,1,0,0,PALACE HILLS
2020-04-06 03:10:00,1,roads_and_bridges,4.28,3.97,2.75,5.73,2.94,5.41,3.42,5.41,3.62,4.59,1586142300,2.98,300,1,0,0,PALACE HILLS
2020-04-06 03:15:00,1,roads_and_bridges,4.28,3.97,2.75,5.73,2.94,5.41,3.42,5.41,3.62,4.59,1586142300,2.98,600,1,0,0,PALACE HILLS
2020-04-06 03:20:00,1,roads_and_bridges,4.28,3.97,2.75,5.73,2.94,5.41,3.42,5.41,3.62,4.59,1586142300,2.98,900,1,0,0,PALACE HILLS
2020-04-06 03:25:00,1,roads_and_bridges,4.28,3.97,2.75,5.73,2.94,5.41,3.42,5.41,3.62,4.59,1586142300,2.98,1200,0,1,0,PALACE HILLS
2020-04-06 03:30:00,1,roads_and_bridges,4.28,3.97,2.75,5.73,2.94,5.41,3.42,5.41,3.62,4.59,1586142300,2.98,1500,0,1,0,PALACE HILLS
2020-04-06 03:35:00,1,roads_and_bridges,4.28,3.97,2.75,5.73,2.94,5.41,3.42,5.41,3.62,4.59,1586142300,2.98,1800,0,1,0,PALACE HILLS
2020-04-06 03:40:00,1,roads_and_bridges,4.28,3.97,2.75,5.73,2.94,5.41,3.42,5.41,3.62,4.59,1586142300,2.98,2100,0,1,0,PALACE HILLS
2020-04-06 03:45:00,1,roads_and_bridges,4.28,3.97,2.75,5.73,2.94,5.41,3.42,5.41,3.62,4.59,1586142300,2.98,2400,0,1,0,PALACE HILLS
2020-04-06 03:50:00,1,roads_and_bridges,8.48,7.38,4.28,13.52,4.28,12.34,5.54,11.29,5.85,8.78,1586145000,5.72,0,1,0,0,PALACE HILLS
2020-04-06 03:55:00,1,roads_and_bridges,8.48,7.38,4.28,13.52,4.28,12.34,5.54,11.29,5.85,8.78,1586145000,5.72,300,1,0,0,PALACE HILLS
2020-04-06 04:00:00,1,roads_and_bridges,8.48,7.38,4.28,13.52,4.28,12.34,5.54,11.29,5.85,8.78,1586145000,5.72,600,1,0,0,PALACE HILLS
2020-04-06 04:05:00,1,roads_and_bridges,8.48,7.38,4.28,13.52,4.28,12.34,5.54,11.29,5.85,8.78,1586145000,5.72,900,1,0,0,PALACE HILLS
2020-04-06 04:10:00,1,roads_and_bridges,8.48,7.38,4.28,13.52,4.28,12.34,5.54,11.29,5.85,8.78,1586145000,5.72,1200,0,1,0,PALACE HILLS
2020-04-06 04:15:00,1,roads_and_bridges,5,4.3,2.54,7.7,3.07,7.21,3.07,6.07,3.9,5.25,1586146500,5.16,0,1,0,0,PALACE HILLS
2020-04-06 04:20:00,1,roads_and_bridges,5,4.3,2.54,7.7,3.07,7.21,3.07,6.07,3.9,5.25,1586146500,5.16,300,1,0,0,PALACE HILLS
2020-04-06 04:25:00,1,roads_and_bridges,5,4.3,2.54,7.7,3.07,7.21,3.07,6.07,3.9,5.25,1586146500,5.16,600,1,0,0,PALACE HILLS
2020-04-06 04:30:00,1,roads_and_bridges,5,4.3,2.54,7.7,3.07,7.21,3.07,6.07,3.9,5.25,1586146500,5.16,900,1,0,0,PALACE HILLS
2020-04-06 04:35:00,1,roads_and_bridges,5,4.3,2.54,7.7,3.07,7.21,3.07,6.07,3.9,5.25,1586146500,5.16,1200,0,1,0,PALACE HILLS
2020-04-06 04:40:00,1,roads_and_bridges,5.85,5.57,3.32,8.6,3.62,8.17,3.62,7.16,4.43,6.37,1586148000,5.29,0,1,0,0,PALACE HILLS
2020-04-06 04:45:00,1,roads_and_bridges,5.85,5.57,3.32,8.6,3.62,8.17,3.62,7.16,4.43,6.37,1586148000,5.29,300,1,0,0,PALACE HILLS
2020-04-06 04:50:00,1,roads_and_bridges,5.85,5.57,3.32,8.6,3.62,8.17,3.62,7.16,4.43,6.37,1586148000,5.29,600,1,0,0,PALACE HILLS
2020-04-06 04:55:00,1,roads_and_bridges,5.85,5.57,3.32,8.6,3.62,8.17,3.62,7.16,4.43,6.37,1586148000,5.29,900,1,0,0,PALACE HILLS
2020-04-06 05:00:00,1,roads_and_bridges,5.85,5.57,3.32,8.6,3.62,8.17,3.62,7.16,4.43,6.37,1586148000,5.29,1200,0,1,0,PALACE HILLS
2020-04-06 05:05:00,1,roads_and_bridges,5.85,5.57,3.32,8.6,3.62,8.17,3.62,7.16,4.43,6.37,1586148000,5.29,1500,0,1,0,PALACE HILLS
2020-04-06 05:10:00,1,roads_and_bridges,5.85,5.57,3.32,8.6,3.62,8.17,3.62,7.16,4.43,6.37,1586148000,5.29,1800,0,1,0,PALACE HILLS
2020-04-06 05:15:00,1,roads_and_bridges,5.85,5.57,3.32,8.6,3.62,8.17,3.62,7.16,4.43,6.37,1586148000,5.29,2100,0,1,0,PALACE HILLS
2020-04-06 05:20:00,1,roads_and_bridges,4.41,4.16,3.2,5.61,3.27,5.27,3.5,5.06,3.92,4.67,1586150400,2.41,0,1,0,0,PALACE HILLS
2020-04-06 05:25:00,1,roads_and_bridges,4.41,4.16,3.2,5.61,3.27,5.27,3.5,5.06,3.92,4.67,1586150400,2.41,300,1,0,0,PALACE HILLS
2020-04-06 05:30:00,1,roads_and_bridges,4.41,4.16,3.2,5.61,3.27,5.27,3.5,5.06,3.92,4.67,1586150400,2.41,600,1,0,0,PALACE HILLS
2020-04-06 05:35:00,1,roads_and_bridges,4.41,4.16,3.2,5.61,3.27,5.27,3.5,5.06,3.92,4.67,1586150400,2.41,900,1,0,0,PALACE HILLS
2020-04-06 05:40:00,1,roads_and_bridges,4.41,4.16,3.2,5.61,3.27,5.27,3.5,5.06,3.92,4.67,1586150400,2.41,1200,0,1,0,PALACE HILLS
2020-04-06 05:45:00,1,roads_and_bridges,4.41,4.16,3.2,5.61,3.27,5.27,3.5,5.06,3.92,4.67,1586150400,2.41,1500,0,1,0,PALACE HILLS
2020-04-06 05:50:00,1,roads_and_bridges,4.41,4.16,3.2,5.61,3.27,5.27,3.5,5.06,3.92,4.67,1586150400,2.41,1800,0,1,0,PALACE HILLS
2020-04-06 05:55:00,1,roads_and_bridges,4.41,4.16,3.2,5.61,3.27,5.27,3.5,5.06,3.92,4.67,1586150400,2.41,2100,0,1,0,PALACE HILLS
2020-04-06 06:00:00,1,roads_and_bridges,4.41,4.16,3.2,5.61,3.27,5.27,3.5,5.06,3.92,4.67,1586150400,2.41,2400,0,1,0,PALACE HILLS
2020-04-06 06:05:00,1,roads_and_bridges,4.41,4.16,3.2,5.61,3.27,5.27,3.5,5.06,3.92,4.67,1586150400,2.41,2700,0,1,0,PALACE HILLS
2020-04-06 06:10:00,1,roads_and_bridges,4.41,4.16,3.2,5.61,3.27,5.27,3.5,5.06,3.92,4.67,1586150400,2.41,3000,0,1,0,PALACE HILLS
2020-04-06 06:15:00,1,roads_and_bridges,4.41,4.16,3.2,5.61,3.27,5.27,3.5,5.06,3.92,4.67,1586150400,2.41,3300,0,1,0,PALACE HILLS
2020-04-06 06:20:00,1,roads_and_bridges,4.41,4.16,3.2,5.61,3.27,5.27,3.5,5.06,3.92,4.67,1586150400,2.41,3600,0,1,0,PALACE HILLS
2020-04-06 06:25:00,1,roads_and_bridges,1.62,1.57,0,3.84,0,3.29,0,2.5,0.93,2.45,1586154300,3.83,0,1,0,0,PALACE HILLS
2020-04-06 06:30:00,1,roads_and_bridges,0.2,0.04,0.01,0.64,0.01,0.46,0.01,0.3,0.01,0.11,1586154600,0.63,0,1,0,0,PALACE HILLS
2020-04-06 06:35:00,1,roads_and_bridges,0.2,0.04,0.01,0.64,0.01,0.46,0.01,0.3,0.01,0.11,1586154600,0.63,300,1,0,0,PALACE HILLS
2020-04-06 06:40:00,1,roads_and_bridges,3.74,3.67,2.26,5.01,2.61,4.99,2.84,4.67,3.16,4.14,1586155200,2.75,0,1,0,0,PALACE HILLS
2020-04-06 06:45:00,1,roads_and_bridges,3.74,3.67,2.26,5.01,2.61,4.99,2.84,4.67,3.16,4.14,1586155200,2.75,300,1,0,0,PALACE HILLS
2020-04-06 06:50:00,1,roads_and_bridges,2.83,2.38,1.11,4.72,1.43,4.3,1.53,3.81,2,3.26,1586155800,3.6,0,1,0,0,PALACE HILLS
2020-04-06 06:55:00,1,roads_and_bridges,2.83,2.38,1.11,4.72,1.43,4.3,1.53,3.81,2,3.26,1586155800,3.6,300,1,0,0,PALACE HILLS
2020-04-06 07:00:00,1,roads_and_bridges,4.27,4.07,3.33,5.32,3.54,5.2,3.68,4.96,3.93,4.59,1586156400,1.99,0,1,0,0,PALACE HILLS
2020-04-06 07:05:00,1,roads_and_bridges,4.27,4.07,3.33,5.32,3.54,5.2,3.68,4.96,3.93,4.59,1586156400,1.99,300,1,0,0,PALACE HILLS
2020-04-06 07:10:00,1,roads_and_bridges,4.27,4.07,3.33,5.32,3.54,5.2,3.68,4.96,3.93,4.59,1586156400,1.99,600,1,0,0,PALACE HILLS
2020-04-06 07:15:00,1,roads_and_bridges,4.78,4.59,3.36,6.33,3.44,6.02,3.44,5.55,4.16,5.13,1586157300,2.97,0,1,0,0,PALACE HILLS
2020-04-06 07:20:00,1,roads_and_bridges,4.78,4.59,3.36,6.33,3.44,6.02,3.44,5.55,4.16,5.13,1586157300,2.97,300,1,0,0,PALACE HILLS
2020-04-06 07:25:00,1,roads_and_bridges,4.78,4.59,3.36,6.33,3.44,6.02,3.44,5.55,4.16,5.13,1586157300,2.97,600,1,0,0,PALACE HILLS
2020-04-06 07:30:00,1,roads_and_bridges,4.78,4.59,3.36,6.33,3.44,6.02,3.44,5.55,4.16,5.13,1586157300,2.97,900,1,0,0,PALACE HILLS
2020-04-06 07:35:00,1,roads_and_bridges,4.78,4.59,3.36,6.33,3.44,6.02,3.44,5.55,4.16,5.13,1586157300,2.97,1200,0,1,0,PALACE HILLS
2020-04-06 07:40:00,1,roads_and_bridges,3.89,3.91,2.62,5.24,2.62,4.89,3.03,4.92,3.36,4.36,1586158800,2.62,0,1,0,0,PALACE HILLS
2020-04-06 07:45:00,1,roads_and_bridges,3.89,3.91,2.62,5.24,2.62,4.89,3.03,4.92,3.36,4.36,1586158800,2.62,300,1,0,0,PALACE HILLS
2020-04-06 07:50:00,1,roads_and_bridges,3.89,3.91,2.62,5.24,2.62,4.89,3.03,4.92,3.36,4.36,1586158800,2.62,600,1,0,0,PALACE HILLS
2020-04-06 07:55:00,1,roads_and_bridges,3.89,3.91,2.62,5.24,2.62,4.89,3.03,4.92,3.36,4.36,1586158800,2.62,900,1,0,0,PALACE HILLS
2020-04-06 08:00:00,1,roads_and_bridges,3.89,3.91,2.62,5.24,2.62,4.89,3.03,4.92,3.36,4.36,1586158800,2.62,1200,0,1,0,PALACE HILLS
2020-04-06 08:05:00,1,roads_and_bridges,4.27,3.9,3.43,5.32,3.59,5.07,3.7,4.79,3.91,4.55,1586160300,1.89,0,1,0,0,PALACE HILLS
2020-04-06 08:10:00,1,roads_and_bridges,4.27,3.9,3.43,5.32,3.59,5.07,3.7,4.79,3.91,4.55,1586160300,1.89,300,1,0,0,PALACE HILLS
2020-04-06 08:15:00,1,roads_and_bridges,4.27,3.9,3.43,5.32,3.59,5.07,3.7,4.79,3.91,4.55,1586160300,1.89,600,1,0,0,PALACE HILLS
2020-04-06 08:20:00,1,roads_and_bridges,8.9,7.77,4.68,15.14,4.84,12.95,4.98,11.3,6.37,9.45,1586161200,5.32,0,1,0,0,PALACE HILLS
2020-04-06 08:25:00,1,roads_and_bridges,8.9,7.77,4.68,15.14,4.84,12.95,4.98,11.3,6.37,9.45,1586161200,5.32,300,1,0,0,PALACE HILLS
2020-04-06 08:30:00,1,roads_and_bridges,10.05,8.62,5.19,15.85,5.17,14.4,5.17,12.34,7.25,10.69,1586161800,4.81,0,1,0,0,PALACE HILLS
2020-04-06 08:35:00,1,roads_and_bridges,10.05,8.62,5.19,15.85,5.17,14.4,5.17,12.34,7.25,10.69,1586161800,4.81,300,1,0,0,PALACE HILLS
2020-04-06 08:40:00,1,roads_and_bridges,10.05,8.62,5.19,15.85,5.17,14.4,5.17,12.34,7.25,10.69,1586161800,4.81,600,1,0,0,PALACE HILLS
2020-04-06 08:45:00,1,roads_and_bridges,10.05,8.62,5.19,15.85,5.17,14.4,5.17,12.34,7.25,10.69,1586161800,4.81,900,1,0,0,PALACE HILLS
2020-04-06 08:50:00,1,roads_and_bridges,10.05,8.62,5.19,15.85,5.17,14.4,5.17,12.34,7.25,10.69,1586161800,4.81,1200,0,1,0,PALACE HILLS
2020-04-06 08:55:00,1,roads_and_bridges,10.05,8.62,5.19,15.85,5.17,14.4,5.17,12.34,7.25,10.69,1586161800,4.81,1500,0,1,0,PALACE HILLS
2020-04-06 09:00:00,1,roads_and_bridges,10.05,8.62,5.19,15.85,5.17,14.4,5.17,12.34,7.25,10.69,1586161800,4.81,1800,0,1,0,PALACE HILLS
2020-04-06 09:05:00,1,roads_and_bridges,10.05,8.62,5.19,15.85,5.17,14.4,5.17,12.34,7.25,10.69,1586161800,4.81,2100,0,1,0,PALACE HILLS
2020-04-06 09:10:00,1,roads_and_bridges,10.05,8.62,5.19,15.85,5.17,14.4,5.17,12.34,7.25,10.69,1586161800,4.81,2400,0,1,0,PALACE HILLS
2020-04-06 09:15:00,1,roads_and_bridges,6.22,5.94,2.9,9.26,3.45,8.93,3.69,7.85,4.98,6.87,1586164500,6.36,0,1,0,0,PALACE HILLS
2020-04-06 09:20:00,1,roads_and_bridges,6.22,5.94,2.9,9.26,3.45,8.93,3.69,7.85,4.98,6.87,1586164500,6.36,300,1,0,0,PALACE HILLS
2020-04-06 09:25:00,1,roads_and_bridges,6.22,5.94,2.9,9.26,3.45,8.93,3.69,7.85,4.98,6.87,1586164500,6.36,600,1,0,0,PALACE HILLS
2020-04-06 09:30:00,1,roads_and_bridges,6.22,5.94,2.9,9.26,3.45,8.93,3.69,7.85,4.98,6.87,1586164500,6.36,900,1,0,0,PALACE HILLS
2020-04-06 09:35:00,1,roads_and_bridges,9.13,8.23,5.02,14.92,5.31,13.78,5.35,11.79,6.56,10.1,1586165700,4.98,0,1,0,0,PALACE HILLS
2020-04-06 09:40:00,1,roads_and_bridges,9.13,8.23,5.02,14.92,5.31,13.78,5.35,11.79,6.56,10.1,1586165700,4.98,300,1,0,0,PALACE HILLS
2020-04-06 09:45:00,1,roads_and_bridges,7.66,6.99,4.65,11.06,5.12,10.74,5.12,9.05,6.19,8.09,1586166300,5.35,0,1,0,0,PALACE HILLS
2020-04-06 09:50:00,1,roads_and_bridges,7.66,6.99,4.65,11.06,5.12,10.74,5.12,9.05,6.19,8.09,1586166300,5.35,300,1,0,0,PALACE HILLS
2020-04-06 09:55:00,1,roads_and_bridges,7.66,6.99,4.65,11.06,5.12,10.74,5.12,9.05,6.19,8.09,1586166300,5.35,600,1,0,0,PALACE HILLS
2020-04-06 10:00:00,1,roads_and_bridges,6.33,6.02,4.73,8.25,5.08,7.93,5.21,7.55,5.64,6.77,1586167200,3.53,0,1,0,0,PALACE HILLS
2020-04-06 10:05:00,1,roads_and_bridges,6.33,6.02,4.73,8.25,5.08,7.93,5.21,7.55,5.64,6.77,1586167200,3.53,300,1,0,0,PALACE HILLS
2020-04-06 10:10:00,1,roads_and_bridges,6.33,6.02,4.73,8.25,5.08,7.93,5.21,7.55,5.64,6.77,1586167200,3.53,600,1,0,0,PALACE HILLS
2020-04-06 10:15:00,1,roads_and_bridges,6.33,6.02,4.73,8.25,5.08,7.93,5.21,7.55,5.64,6.77,1586167200,3.53,900,1,0,0,PALACE HILLS
2020-04-06 10:20:00,1,roads_and_bridges,6.33,6.02,4.73,8.25,5.08,7.93,5.21,7.55,5.64,6.77,1586167200,3.53,1200,0,1,0,PALACE HILLS
2020-04-06 10:25:00,1,roads_and_bridges,3.61,3.25,0.66,6.59,0.66,5.78,1.18,5.25,1.74,4.1,1586168700,5.94,0,1,0,0,PALACE HILLS
2020-04-06 10:30:00,1,roads_and_bridges,3.61,3.25,0.66,6.59,0.66,5.78,1.18,5.25,1.74,4.1,1586168700,5.94,300,1,0,0,PALACE HILLS
2020-04-06 10:35:00,1,roads_and_bridges,3.61,3.25,0.66,6.59,0.66,5.78,1.18,5.25,1.74,4.1,1586168700,5.94,600,1,0,0,PALACE HILLS
2020-04-06 10:40:00,1,roads_and_bridges,3.61,3.25,0.66,6.59,0.66,5.78,1.18,5.25,1.74,4.1,1586168700,5.94,900,1,0,0,PALACE HILLS
2020-04-06 10:45:00,1,roads_and_bridges,7.3,5.89,3.29,12.62,3.77,12.03,3.77,10,4.01,7,1586169900,6.71,0,1,0,0,PALACE HILLS
2020-04-06 10:50:00,1,roads_and_bridges,7.3,5.89,3.29,12.62,3.77,12.03,3.77,10,4.01,7,1586169900,6.71,300,1,0,0,PALACE HILLS
2020-04-06 10:55:00,1,roads_and_bridges,7.3,5.89,3.29,12.62,3.77,12.03,3.77,10,4.01,7,1586169900,6.71,600,1,0,0,PALACE HILLS
2020-04-06 11:00:00,1,roads_and_bridges,7.3,5.89,3.29,12.62,3.77,12.03,3.77,10,4.01,7,1586169900,6.71,900,1,0,0,PALACE HILLS
2020-04-06 11:05:00,1,roads_and_bridges,7.3,5.89,3.29,12.62,3.77,12.03,3.77,10,4.01,7,1586169900,6.71,1200,0,1,0,PALACE HILLS
2020-04-06 11:10:00,1,roads_and_bridges,7.3,5.89,3.29,12.62,3.77,12.03,3.77,10,4.01,7,1586169900,6.71,1500,0,1,0,PALACE HILLS
2020-04-06 11:15:00,1,roads_and_bridges,5.49,4.94,3.66,8.89,3.66,7.83,3.66,6.69,4.2,5.61,1586171700,5.23,0,1,0,0,PALACE HILLS
2020-04-06 11:20:00,1,roads_and_bridges,5.49,4.94,3.66,8.89,3.66,7.83,3.66,6.69,4.2,5.61,1586171700,5.23,300,1,0,0,PALACE HILLS
2020-04-06 11:25:00,1,roads_and_bridges,5.49,4.94,3.66,8.89,3.66,7.83,3.66,6.69,4.2,5.61,1586171700,5.23,600,1,0,0,PALACE HILLS
2020-04-06 11:30:00,1,roads_and_bridges,5.92,5.59,4.29,8.2,4.37,7.82,4.45,6.99,5.09,6.36,1586172600,3.91,0,1,0,0,PALACE HILLS
2020-04-06 11:35:00,1,roads_and_bridges,5.92,5.59,4.29,8.2,4.37,7.82,4.45,6.99,5.09,6.36,1586172600,3.91,300,1,0,0,PALACE HILLS
2020-04-06 11:40:00,1,roads_and_bridges,6.35,5.85,4.57,9.12,4.45,7.89,4.91,7.48,5.45,6.76,1586173200,4.55,0,1,0,0,PALACE HILLS
2020-04-06 11:45:00,1,roads_and_bridges,7.66,6.61,4.55,11.36,4.55,10.24,5.74,10,6.05,8.19,1586173500,5.45,0,1,0,0,PALACE HILLS
2020-04-06 11:50:00,1,roads_and_bridges,7.66,6.61,4.55,11.36,4.55,10.24,5.74,10,6.05,8.19,1586173500,5.45,300,1,0,0,PALACE HILLS
2020-04-06 11:55:00,1,roads_and_bridges,7.66,6.61,4.55,11.36,4.55,10.24,5.74,10,6.05,8.19,1586173500,5.45,600,1,0,0,PALACE HILLS
2020-04-06 12:00:00,1,roads_and_bridges,7.32,7.08,5.6,9.99,5.6,9.05,5.78,8.48,6.73,8.28,1586174400,4.39,0,1,0,0,PALACE HILLS
2020-04-06 12:05:00,1,roads_and_bridges,7.32,7.08,5.6,9.99,5.6,9.05,5.78,8.48,6.73,8.28,1586174400,4.39,300,1,0,0,PALACE HILLS
2020-04-06 12:10:00,1,roads_and_bridges,7.32,7.08,5.6,9.99,5.6,9.05,5.78,8.48,6.73,8.28,1586174400,4.39,600,1,0,0,PALACE HILLS
2020-04-06 12:15:00,1,roads_and_bridges,5.77,5.61,3.2,7.95,4.02,7.92,4.47,7.61,4.62,6.08,1586175300,4.75,0,1,0,0,PALACE HILLS
2020-04-06 12:20:00,1,roads_and_bridges,5.77,5.61,3.2,7.95,4.02,7.92,4.47,7.61,4.62,6.08,1586175300,4.75,300,1,0,0,PALACE HILLS
2020-04-06 12:25:00,1,roads_and_bridges,5.77,5.61,3.2,7.95,4.02,7.92,4.47,7.61,4.62,6.08,1586175300,4.75,600,1,0,0,PALACE HILLS
2020-04-06 12:30:00,1,roads_and_bridges,5.77,5.61,3.2,7.95,4.02,7.92,4.47,7.61,4.62,6.08,1586175300,4.75,900,1,0,0,PALACE HILLS
2020-04-06 12:35:00,1,roads_and_bridges,5.77,5.61,3.2,7.95,4.02,7.92,4.47,7.61,4.62,6.08,1586175300,4.75,1200,0,1,0,PALACE HILLS
2020-04-06 12:40:00,1,roads_and_bridges,5.77,5.61,3.2,7.95,4.02,7.92,4.47,7.61,4.62,6.08,1586175300,4.75,1500,0,1,0,PALACE HILLS
2020-04-06 12:45:00,1,roads_and_bridges,5.77,5.61,3.2,7.95,4.02,7.92,4.47,7.61,4.62,6.08,1586175300,4.75,1800,0,1,0,PALACE HILLS
2020-04-06 12:50:00,1,roads_and_bridges,5.77,5.61,3.2,7.95,4.02,7.92,4.47,7.61,4.62,6.08,1586175300,4.75,2100,0,1,0,PALACE HILLS
2020-04-06 12:55:00,1,roads_and_bridges,5.77,5.61,3.2,7.95,4.02,7.92,4.47,7.61,4.62,6.08,1586175300,4.75,2400,0,1,0,PALACE HILLS
2020-04-06 13:00:00,1,roads_and_bridges,5.77,5.61,3.2,7.95,4.02,7.92,4.47,7.61,4.62,6.08,1586175300,4.75,2700,0,1,0,PALACE HILLS
2020-04-06 13:05:00,1,roads_and_bridges,5.77,5.61,3.2,7.95,4.02,7.92,4.47,7.61,4.62,6.08,1586175300,4.75,3000,0,1,0,PALACE HILLS
2020-04-06 13:10:00,1,roads_and_bridges,5.77,5.61,3.2,7.95,4.02,7.92,4.47,7.61,4.62,6.08,1586175300,4.75,3300,0,1,0,PALACE HILLS
2020-04-06 13:15:00,1,roads_and_bridges,5.8,5.64,4.04,7.73,4.04,7.02,4.5,6.78,5.11,6.3,1586178900,3.69,0,1,0,0,PALACE HILLS
2020-04-06 13:20:00,1,roads_and_bridges,5.8,5.64,4.04,7.73,4.04,7.02,4.5,6.78,5.11,6.3,1586178900,3.69,300,1,0,0,PALACE HILLS
2020-04-06 13:25:00,1,roads_and_bridges,5.8,5.64,4.04,7.73,4.04,7.02,4.5,6.78,5.11,6.3,1586178900,3.69,600,1,0,0,PALACE HILLS
2020-04-06 13:30:00,1,roads_and_bridges,5.8,5.64,4.04,7.73,4.04,7.02,4.5,6.78,5.11,6.3,1586178900,3.69,900,1,0,0,PALACE HILLS
2020-04-06 13:35:00,1,roads_and_bridges,5.8,5.64,4.04,7.73,4.04,7.02,4.5,6.78,5.11,6.3,1586178900,3.69,1200,0,1,0,PALACE HILLS
2020-04-06 13:40:00,1,roads_and_bridges,5.8,5.64,4.04,7.73,4.04,7.02,4.5,6.78,5.11,6.3,1586178900,3.69,1500,0,1,0,PALACE HILLS
2020-04-06 13:45:00,1,roads_and_bridges,5.8,5.64,4.04,7.73,4.04,7.02,4.5,6.78,5.11,6.3,1586178900,3.69,1800,0,1,0,PALACE HILLS
2020-04-06 13:50:00,1,roads_and_bridges,5.8,5.64,4.04,7.73,4.04,7.02,4.5,6.78,5.11,6.3,1586178900,3.69,2100,0,1,0,PALACE HILLS
2020-04-06 13:55:00,1,roads_and_bridges,5.8,5.64,4.04,7.73,4.04,7.02,4.5,6.78,5.11,6.3,1586178900,3.69,2400,0,1,0,PALACE HILLS
2020-04-06 14:00:00,1,roads_and_bridges,5.8,5.64,4.04,7.73,4.04,7.02,4.5,6.78,5.11,6.3,1586178900,3.69,2700,0,1,0,PALACE HILLS
2020-04-06 14:05:00,1,roads_and_bridges,2.99,2.28,0.41,5.26,1.12,5.02,1.34,4.47,1.61,3.38,1586181900,4.86,0,1,0,0,PALACE HILLS
2020-04-06 14:10:00,1,roads_and_bridges,4.8,4.5,2.16,7.07,2.96,6.67,2.96,5.88,4.16,5.7,1586182200,4.91,0,1,0,0,PALACE HILLS
2020-04-06 14:15:00,1,roads_and_bridges,5.42,5.43,4.15,6.84,4.34,6.59,4.55,6.33,4.91,5.84,1586182500,2.69,0,1,0,0,PALACE HILLS
2020-04-06 14:20:00,1,roads_and_bridges,5.42,5.43,4.15,6.84,4.34,6.59,4.55,6.33,4.91,5.84,1586182500,2.69,300,1,0,0,PALACE HILLS
2020-04-06 14:25:00,1,roads_and_bridges,3.98,3.68,1.98,6.1,2.03,5.57,2.39,5.09,2.93,4.21,1586183100,4.13,0,1,0,0,PALACE HILLS
2020-04-06 14:30:00,1,roads_and_bridges,3.98,3.68,1.98,6.1,2.03,5.57,2.39,5.09,2.93,4.21,1586183100,4.13,300,1,0,0,PALACE HILLS
2020-04-06 14:35:00,1,roads_and_bridges,3.19,3.08,1.83,4.71,2.24,4.56,2.12,3.87,2.65,3.49,1586183700,2.88,0,1,0,0,PALACE HILLS
2020-04-06 14:40:00,1,roads_and_bridges,3.19,3.08,1.83,4.71,2.24,4.56,2.12,3.87,2.65,3.49,1586183700,2.88,300,1,0,0,PALACE HILLS
