time,loc,cat,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,time_end,CIR,time_diff,in15min,in60min,over60min,locName
2020-04-06 04:25:00,1,power,5.45,4.64,2.48,8.61,2.97,7.83,3.26,7.04,3.26,5.29,1586146500,6.13,600,1,0,0,PALACE HILLS
2020-04-06 04:30:00,1,power,5.45,4.64,2.48,8.61,2.97,7.83,3.26,7.04,3.26,5.29,1586146500,6.13,900,1,0,0,PALACE HILLS
2020-04-06 04:35:00,1,power,5.45,4.64,2.48,8.61,2.97,7.83,3.26,7.04,3.26,5.29,1586146500,6.13,1200,0,1,0,PALACE HILLS
2020-04-06 04:40:00,1,power,5.28,5.29,3.59,6.84,3.96,6.35,4.43,6.2,4.86,5.77,1586148000,3.24,0,1,0,0,PALACE HILLS
2020-04-06 04:45:00,1,power,5.28,5.29,3.59,6.84,3.96,6.35,4.43,6.2,4.86,5.77,1586148000,3.24,300,1,0,0,PALACE HILLS
2020-04-06 04:50:00,1,power,5.28,5.29,3.59,6.84,3.96,6.35,4.43,6.2,4.86,5.77,1586148000,3.24,600,1,0,0,PALACE HILLS
2020-04-06 04:55:00,1,power,5.28,5.29,3.59,6.84,3.96,6.35,4.43,6.2,4.86,5.77,1586148000,3.24,900,1,0,0,PALACE HILLS
2020-04-06 05:00:00,1,power,5.28,5.29,3.59,6.84,3.96,6.35,4.43,6.2,4.86,5.77,1586148000,3.24,1200,0,1,0,PALACE HILLS
2020-04-06 05:05:00,1,power,5.28,5.29,3.59,6.84,3.96,6.35,4.43,6.2,4.86,5.77,1586148000,3.24,1500,0,1,0,PALACE HILLS
2020-04-06 05:10:00,1,power,5.28,5.29,3.59,6.84,3.96,6.35,4.43,6.2,4.86,5.77,1586148000,3.24,1800,0,1,0,PALACE HILLS
2020-04-06 05:15:00,1,power,5.28,5.29,3.59,6.84,3.96,6.35,4.43,6.2,4.86,5.77,1586148000,3.24,2100,0,1,0,PALACE HILLS
2020-04-06 05:20:00,1,power,6.76,5.62,3.38,10.91,3.73,9.88,4.09,8.66,4.78,7.22,1586150400,6.62,0,1,0,0,PALACE HILLS
2020-04-06 05:25:00,1,power,6.76,5.62,3.38,10.91,3.73,9.88,4.09,8.66,4.78,7.22,1586150400,6.62,300,1,0,0,PALACE HILLS
2020-04-06 05:30:00,1,power,6.76,5.62,3.38,10.91,3.73,9.88,4.09,8.66,4.78,7.22,1586150400,6.62,600,1,0,0,PALACE HILLS
2020-04-06 05:35:00,1,power,6.76,5.62,3.38,10.91,3.73,9.88,4.09,8.66,4.78,7.22,1586150400,6.62,900,1,0,0,PALACE HILLS
2020-04-06 05:40:00,1,power,6.76,5.62,3.38,10.91,3.73,9.88,4.09,8.66,4.78,7.22,1586150400,6.62,1200,0,1,0,PALACE HILLS
2020-04-06 05:45:00,1,power,6.76,5.62,3.38,10.91,3.73,9.88,4.09,8.66,4.78,7.22,1586150400,6.62,1500,0,1,0,PALACE HILLS
2020-04-06 05:50:00,1,power,6.76,5.62,3.38,10.91,3.73,9.88,4.09,8.66,4.78,7.22,1586150400,6.62,1800,0,1,0,PALACE HILLS
2020-04-06 05:55:00,1,power,6.76,5.62,3.38,10.91,3.73,9.88,4.09,8.66,4.78,7.22,1586150400,6.62,2100,0,1,0,PALACE HILLS
2020-04-06 06:00:00,1,power,6.76,5.62,3.38,10.91,3.73,9.88,4.09,8.66,4.78,7.22,1586150400,6.62,2400,0,1,0,PALACE HILLS
2020-04-06 06:05:00,1,power,6.76,5.62,3.38,10.91,3.73,9.88,4.09,8.66,4.78,7.22,1586150400,6.62,2700,0,1,0,PALACE HILLS
2020-04-06 06:10:00,1,power,6.76,5.62,3.38,10.91,3.73,9.88,4.09,8.66,4.78,7.22,1586150400,6.62,3000,0,1,0,PALACE HILLS
2020-04-06 06:15:00,1,power,6.76,5.62,3.38,10.91,3.73,9.88,4.09,8.66,4.78,7.22,1586150400,6.62,3300,0,1,0,PALACE HILLS
2020-04-06 06:20:00,1,power,6.76,5.62,3.38,10.91,3.73,9.88,4.09,8.66,4.78,7.22,1586150400,6.62,3600,0,1,0,PALACE HILLS
2020-04-06 06:25:00,1,power,4.13,3.3,1.25,7.22,1.62,6.74,1.75,5.86,2.21,4.44,1586154300,5.97,0,1,0,0,PALACE HILLS
2020-04-06 06:30:00,1,power,6.05,6.04,4.15,7.81,4.71,7.68,4.92,7.11,5.16,6.34,1586154600,3.66,0,1,0,0,PALACE HILLS
2020-04-06 06:35:00,1,power,6.05,6.04,4.15,7.81,4.71,7.68,4.92,7.11,5.16,6.34,1586154600,3.66,300,1,0,0,PALACE HILLS
2020-04-06 06:40:00,1,power,5.56,5.18,4.05,6.91,4.39,6.75,4.56,6.45,4.9,5.93,1586155200,2.86,0,1,0,0,PALACE HILLS
2020-04-06 06:45:00,1,power,5.56,5.18,4.05,6.91,4.39,6.75,4.56,6.45,4.9,5.93,1586155200,2.86,300,1,0,0,PALACE HILLS
2020-04-06 06:50:00,1,power,4.65,4.25,3,6.84,3.08,6.22,3.12,5.73,3.57,4.98,1586155800,3.84,0,1,0,0,PALACE HILLS
2020-04-06 06:55:00,1,power,4.65,4.25,3,6.84,3.08,6.22,3.12,5.73,3.57,4.98,1586155800,3.84,300,1,0,0,PALACE HILLS
2020-04-06 07:00:00,1,power,5.47,5.52,4.42,6.4,4.77,6.35,4.88,6,5.29,5.85,1586156400,1.98,0,1,0,0,PALACE HILLS
2020-04-06 07:05:00,1,power,5.47,5.52,4.42,6.4,4.77,6.35,4.88,6,5.29,5.85,1586156400,1.98,300,1,0,0,PALACE HILLS
2020-04-06 07:10:00,1,power,5.47,5.52,4.42,6.4,4.77,6.35,4.88,6,5.29,5.85,1586156400,1.98,600,1,0,0,PALACE HILLS
2020-04-06 07:15:00,1,power,5.17,5.15,3.52,6.56,4.16,6.63,4.18,6.09,4.69,5.68,1586157300,3.04,0,1,0,0,PALACE HILLS
2020-04-06 07:20:00,1,power,5.17,5.15,3.52,6.56,4.16,6.63,4.18,6.09,4.69,5.68,1586157300,3.04,300,1,0,0,PALACE HILLS
2020-04-06 07:25:00,1,power,5.17,5.15,3.52,6.56,4.16,6.63,4.18,6.09,4.69,5.68,1586157300,3.04,600,1,0,0,PALACE HILLS
2020-04-06 07:30:00,1,power,5.17,5.15,3.52,6.56,4.16,6.63,4.18,6.09,4.69,5.68,1586157300,3.04,900,1,0,0,PALACE HILLS
2020-04-06 07:35:00,1,power,5.17,5.15,3.52,6.56,4.16,6.63,4.18,6.09,4.69,5.68,1586157300,3.04,1200,0,1,0,PALACE HILLS
2020-04-06 07:40:00,1,power,4.5,4.6,2.57,6.01,2.64,5.55,3.33,5.54,4.4,5.55,1586158800,3.44,0,1,0,0,PALACE HILLS
2020-04-06 07:45:00,1,power,4.5,4.6,2.57,6.01,2.64,5.55,3.33,5.54,4.4,5.55,1586158800,3.44,300,1,0,0,PALACE HILLS
2020-04-06 07:50:00,1,power,4.5,4.6,2.57,6.01,2.64,5.55,3.33,5.54,4.4,5.55,1586158800,3.44,600,1,0,0,PALACE HILLS
2020-04-06 07:55:00,1,power,4.5,4.6,2.57,6.01,2.64,5.55,3.33,5.54,4.4,5.55,1586158800,3.44,900,1,0,0,PALACE HILLS
2020-04-06 08:00:00,1,power,4.5,4.6,2.57,6.01,2.64,5.55,3.33,5.54,4.4,5.55,1586158800,3.44,1200,0,1,0,PALACE HILLS
2020-04-06 08:05:00,1,power,4.34,4.67,2.18,6.13,2.87,6.13,2.9,5.45,3.71,4.92,1586160300,3.95,0,1,0,0,PALACE HILLS
2020-04-06 08:10:00,1,power,4.34,4.67,2.18,6.13,2.87,6.13,2.9,5.45,3.71,4.92,1586160300,3.95,300,1,0,0,PALACE HILLS
2020-04-06 08:15:00,1,power,4.34,4.67,2.18,6.13,2.87,6.13,2.9,5.45,3.71,4.92,1586160300,3.95,600,1,0,0,PALACE HILLS
2020-04-06 08:20:00,1,power,5.28,4.85,3.17,7.12,3.92,6.74,4.02,6.14,4.17,5.24,1586161200,3.95,0,1,0,0,PALACE HILLS
2020-04-06 08:25:00,1,power,5.28,4.85,3.17,7.12,3.92,6.74,4.02,6.14,4.17,5.24,1586161200,3.95,300,1,0,0,PALACE HILLS
2020-04-06 08:30:00,1,power,5.51,5.03,3.14,8.3,3.27,7.7,3.41,6.97,4.41,6.32,1586161800,5.16,0,1,0,0,PALACE HILLS
2020-04-06 08:35:00,1,power,5.51,5.03,3.14,8.3,3.27,7.7,3.41,6.97,4.41,6.32,1586161800,5.16,300,1,0,0,PALACE HILLS
2020-04-06 08:40:00,1,power,5.51,5.03,3.14,8.3,3.27,7.7,3.41,6.97,4.41,6.32,1586161800,5.16,600,1,0,0,PALACE HILLS
2020-04-06 08:45:00,1,power,5.51,5.03,3.14,8.3,3.27,7.7,3.41,6.97,4.41,6.32,1586161800,5.16,900,1,0,0,PALACE HILLS
2020-04-06 08:50:00,1,power,5.51,5.03,3.14,8.3,3.27,7.7,3.41,6.97,4.41,6.32,1586161800,5.16,1200,0,1,0,PALACE HILLS
2020-04-06 08:55:00,1,power,5.51,5.03,3.14,8.3,3.27,7.7,3.41,6.97,4.41,6.32,1586161800,5.16,1500,0,1,0,PALACE HILLS
2020-04-06 09:00:00,1,power,5.51,5.03,3.14,8.3,3.27,7.7,3.41,6.97,4.41,6.32,1586161800,5.16,1800,0,1,0,PALACE HILLS
2020-04-06 09:05:00,1,power,5.51,5.03,3.14,8.3,3.27,7.7,3.41,6.97,4.41,6.32,1586161800,5.16,2100,0,1,0,PALACE HILLS
2020-04-06 09:10:00,1,power,5.51,5.03,3.14,8.3,3.27,7.7,3.41,6.97,4.41,6.32,1586161800,5.16,2400,0,1,0,PALACE HILLS
2020-04-06 09:15:00,1,power,4.72,4.85,2.97,6.04,3.43,5.79,3.82,5.52,4.23,5.13,1586164500,3.07,0,1,0,0,PALACE HILLS
2020-04-06 09:20:00,1,power,4.72,4.85,2.97,6.04,3.43,5.79,3.82,5.52,4.23,5.13,1586164500,3.07,300,1,0,0,PALACE HILLS
2020-04-06 09:25:00,1,power,4.72,4.85,2.97,6.04,3.43,5.79,3.82,5.52,4.23,5.13,1586164500,3.07,600,1,0,0,PALACE HILLS
2020-04-06 09:30:00,1,power,4.72,4.85,2.97,6.04,3.43,5.79,3.82,5.52,4.23,5.13,1586164500,3.07,900,1,0,0,PALACE HILLS
2020-04-06 09:35:00,1,power,4.31,4.23,2.37,5.95,2.86,5.95,3.34,5.75,3.81,4.97,1586165700,3.58,0,1,0,0,PALACE HILLS
2020-04-06 09:40:00,1,power,4.31,4.23,2.37,5.95,2.86,5.95,3.34,5.75,3.81,4.97,1586165700,3.58,300,1,0,0,PALACE HILLS
2020-04-06 09:45:00,1,power,4.24,4.28,2.46,5.7,2.7,5.48,3.05,5.31,3.87,4.99,1586166300,3.24,0,1,0,0,PALACE HILLS
2020-04-06 09:50:00,1,power,4.24,4.28,2.46,5.7,2.7,5.48,3.05,5.31,3.87,4.99,1586166300,3.24,300,1,0,0,PALACE HILLS
2020-04-06 09:55:00,1,power,4.24,4.28,2.46,5.7,2.7,5.48,3.05,5.31,3.87,4.99,1586166300,3.24,600,1,0,0,PALACE HILLS
2020-04-06 10:00:00,1,power,3.94,4.01,2.54,5.3,2.84,5.08,3.21,4.93,3.5,4.43,1586167200,2.76,0,1,0,0,PALACE HILLS
2020-04-06 10:05:00,1,power,3.94,4.01,2.54,5.3,2.84,5.08,3.21,4.93,3.5,4.43,1586167200,2.76,300,1,0,0,PALACE HILLS
2020-04-06 10:10:00,1,power,3.94,4.01,2.54,5.3,2.84,5.08,3.21,4.93,3.5,4.43,1586167200,2.76,600,1,0,0,PALACE HILLS
2020-04-06 10:15:00,1,power,3.94,4.01,2.54,5.3,2.84,5.08,3.21,4.93,3.5,4.43,1586167200,2.76,900,1,0,0,PALACE HILLS
2020-04-06 10:20:00,1,power,3.94,4.01,2.54,5.3,2.84,5.08,3.21,4.93,3.5,4.43,1586167200,2.76,1200,0,1,0,PALACE HILLS
2020-04-06 10:25:00,1,power,3.15,2.72,1.53,4.63,1.94,4.48,2.04,4.01,2.46,3.47,1586168700,3.1,0,1,0,0,PALACE HILLS
2020-04-06 10:30:00,1,power,3.15,2.72,1.53,4.63,1.94,4.48,2.04,4.01,2.46,3.47,1586168700,3.1,300,1,0,0,PALACE HILLS
2020-04-06 10:35:00,1,power,3.15,2.72,1.53,4.63,1.94,4.48,2.04,4.01,2.46,3.47,1586168700,3.1,600,1,0,0,PALACE HILLS
2020-04-06 10:40:00,1,power,3.15,2.72,1.53,4.63,1.94,4.48,2.04,4.01,2.46,3.47,1586168700,3.1,900,1,0,0,PALACE HILLS
2020-04-06 10:45:00,1,power,4.37,4.22,2.51,6.78,2.6,5.83,2.97,5.38,3.97,5.28,1586169900,4.26,0,1,0,0,PALACE HILLS
2020-04-06 10:50:00,1,power,4.37,4.22,2.51,6.78,2.6,5.83,2.97,5.38,3.97,5.28,1586169900,4.26,300,1,0,0,PALACE HILLS
2020-04-06 10:55:00,1,power,4.37,4.22,2.51,6.78,2.6,5.83,2.97,5.38,3.97,5.28,1586169900,4.26,600,1,0,0,PALACE HILLS
2020-04-06 11:00:00,1,power,4.37,4.22,2.51,6.78,2.6,5.83,2.97,5.38,3.97,5.28,1586169900,4.26,900,1,0,0,PALACE HILLS
2020-04-06 11:05:00,1,power,4.37,4.22,2.51,6.78,2.6,5.83,2.97,5.38,3.97,5.28,1586169900,4.26,1200,0,1,0,PALACE HILLS
2020-04-06 11:10:00,1,power,4.37,4.22,2.51,6.78,2.6,5.83,2.97,5.38,3.97,5.28,1586169900,4.26,1500,0,1,0,PALACE HILLS
2020-04-06 11:15:00,1,power,4.33,4.29,2.53,6.48,2.56,5.72,2.75,5.18,3.75,5.03,1586171700,3.96,0,1,0,0,PALACE HILLS
2020-04-06 11:20:00,1,power,4.33,4.29,2.53,6.48,2.56,5.72,2.75,5.18,3.75,5.03,1586171700,3.96,300,1,0,0,PALACE HILLS
2020-04-06 11:25:00,1,power,4.33,4.29,2.53,6.48,2.56,5.72,2.75,5.18,3.75,5.03,1586171700,3.96,600,1,0,0,PALACE HILLS
2020-04-06 11:30:00,1,power,7.18,7.76,3.82,12.48,4.15,10.83,4.15,8.97,5.98,8.51,1586172600,6.18,0,1,0,0,PALACE HILLS
2020-04-06 11:35:00,1,power,7.18,7.76,3.82,12.48,4.15,10.83,4.15,8.97,5.98,8.51,1586172600,6.18,300,1,0,0,PALACE HILLS
2020-04-06 11:40:00,1,power,8.31,7.51,4.57,12.11,5.04,11.54,5.41,10.53,6.79,9.64,1586173200,5.43,0,1,0,0,PALACE HILLS
2020-04-06 11:45:00,1,power,7.09,6.9,4.7,9.63,4.7,8.71,5.52,8.77,5.96,7.67,1586173500,4.93,0,1,0,0,PALACE HILLS
2020-04-06 11:50:00,1,power,7.09,6.9,4.7,9.63,4.7,8.71,5.52,8.77,5.96,7.67,1586173500,4.93,300,1,0,0,PALACE HILLS
2020-04-06 11:55:00,1,power,7.09,6.9,4.7,9.63,4.7,8.71,5.52,8.77,5.96,7.67,1586173500,4.93,600,1,0,0,PALACE HILLS
2020-04-06 12:00:00,1,power,5.25,5.08,4.11,6.52,4.17,6.34,4.57,6.26,4.63,5.45,1586174400,2.41,0,1,0,0,PALACE HILLS
2020-04-06 12:05:00,1,power,5.25,5.08,4.11,6.52,4.17,6.34,4.57,6.26,4.63,5.45,1586174400,2.41,300,1,0,0,PALACE HILLS
2020-04-06 12:10:00,1,power,5.25,5.08,4.11,6.52,4.17,6.34,4.57,6.26,4.63,5.45,1586174400,2.41,600,1,0,0,PALACE HILLS
2020-04-06 12:15:00,1,power,4.13,3.85,1.9,6.33,2.05,5.53,2.86,5.42,3.55,5.01,1586175300,4.43,0,1,0,0,PALACE HILLS
2020-04-06 12:20:00,1,power,4.13,3.85,1.9,6.33,2.05,5.53,2.86,5.42,3.55,5.01,1586175300,4.43,300,1,0,0,PALACE HILLS
2020-04-06 12:25:00,1,power,4.13,3.85,1.9,6.33,2.05,5.53,2.86,5.42,3.55,5.01,1586175300,4.43,600,1,0,0,PALACE HILLS
2020-04-06 12:30:00,1,power,4.13,3.85,1.9,6.33,2.05,5.53,2.86,5.42,3.55,5.01,1586175300,4.43,900,1,0,0,PALACE HILLS
2020-04-06 12:35:00,1,power,4.13,3.85,1.9,6.33,2.05,5.53,2.86,5.42,3.55,5.01,1586175300,4.43,1200,0,1,0,PALACE HILLS
2020-04-06 12:40:00,1,power,4.13,3.85,1.9,6.33,2.05,5.53,2.86,5.42,3.55,5.01,1586175300,4.43,1500,0,1,0,PALACE HILLS
2020-04-06 12:45:00,1,power,4.13,3.85,1.9,6.33,2.05,5.53,2.86,5.42,3.55,5.01,1586175300,4.43,1800,0,1,0,PALACE HILLS
2020-04-06 12:50:00,1,power,4.13,3.85,1.9,6.33,2.05,5.53,2.86,5.42,3.55,5.01,1586175300,4.43,2100,0,1,0,PALACE HILLS
2020-04-06 12:55:00,1,power,4.13,3.85,1.9,6.33,2.05,5.53,2.86,5.42,3.55,5.01,1586175300,4.43,2400,0,1,0,PALACE HILLS
2020-04-06 13:00:00,1,power,4.13,3.85,1.9,6.33,2.05,5.53,2.86,5.42,3.55,5.01,1586175300,4.43,2700,0,1,0,PALACE HILLS
2020-04-06 13:05:00,1,power,4.13,3.85,1.9,6.33,2.05,5.53,2.86,5.42,3.55,5.01,1586175300,4.43,3000,0,1,0,PALACE HILLS
2020-04-06 13:10:00,1,power,4.13,3.85,1.9,6.33,2.05,5.53,2.86,5.42,3.55,5.01,1586175300,4.43,3300,0,1,0,PALACE HILLS
2020-04-06 13:15:00,1,power,4.17,4.05,2.48,5.59,2.67,5.31,3.07,5.23,3.64,4.8,1586178900,3.1,0,1,0,0,PALACE HILLS
2020-04-06 13:20:00,1,power,4.17,4.05,2.48,5.59,2.67,5.31,3.07,5.23,3.64,4.8,1586178900,3.1,300,1,0,0,PALACE HILLS
2020-04-06 13:25:00,1,power,4.17,4.05,2.48,5.59,2.67,5.31,3.07,5.23,3.64,4.8,1586178900,3.1,600,1,0,0,PALACE HILLS
2020-04-06 13:30:00,1,power,4.17,4.05,2.48,5.59,2.67,5.31,3.07,5.23,3.64,4.8,1586178900,3.1,900,1,0,0,PALACE HILLS
2020-04-06 13:35:00,1,power,4.17,4.05,2.48,5.59,2.67,5.31,3.07,5.23,3.64,4.8,1586178900,3.1,1200,0,1,0,PALACE HILLS
2020-04-06 13:40:00,1,power,4.17,4.05,2.48,5.59,2.67,5.31,3.07,5.23,3.64,4.8,1586178900,3.1,1500,0,1,0,PALACE HILLS
2020-04-06 13:45:00,1,power,4.17,4.05,2.48,5.59,2.67,5.31,3.07,5.23,3.64,4.8,1586178900,3.1,1800,0,1,0,PALACE HILLS
2020-04-06 13:50:00,1,power,4.17,4.05,2.48,5.59,2.67,5.31,3.07,5.23,3.64,4.8,1586178900,3.1,2100,0,1,0,PALACE HILLS
2020-04-06 13:55:00,1,power,4.17,4.05,2.48,5.59,2.67,5.31,3.07,5.23,3.64,4.8,1586178900,3.1,2400,0,1,0,PALACE HILLS
2020-04-06 14:00:00,1,power,4.17,4.05,2.48,5.59,2.67,5.31,3.07,5.23,3.64,4.8,1586178900,3.1,2700,0,1,0,PALACE HILLS
2020-04-06 14:05:00,1,power,3.09,3.01,1.31,5.05,1.5,4.45,1.73,4,2.59,3.65,1586181900,3.74,0,1,0,0,PALACE HILLS
2020-04-06 14:10:00,1,power,4.89,4.4,3.17,7.06,3.34,6.32,3.83,6.11,3.83,4.98,1586182200,3.88,0,1,0,0,PALACE HILLS
2020-04-06 14:15:00,1,power,4.48,4.25,2.6,6.93,2.69,6.25,3.14,5.95,3.73,5.14,1586182500,4.33,0,1,0,0,PALACE HILLS
2020-04-06 14:20:00,1,power,4.48,4.25,2.6,6.93,2.69,6.25,3.14,5.95,3.73,5.14,1586182500,4.33,300,1,0,0,PALACE HILLS
2020-04-06 14:25:00,1,power,4.85,5.18,3.13,6.38,3.61,6.38,3.61,5.63,4.57,5.58,1586183100,3.25,0,1,0,0,PALACE HILLS
2020-04-06 14:30:00,1,power,4.85,5.18,3.13,6.38,3.61,6.38,3.61,5.63,4.57,5.58,1586183100,3.25,300,1,0,0,PALACE HILLS
2020-04-06 14:35:00,1,power,3.9,3.8,1.86,5.79,2.42,5.67,2.69,5,3.41,4.51,1586183700,3.94,0,1,0,0,PALACE HILLS
2020-04-06 14:40:00,1,power,3.9,3.8,1.86,5.79,2.42,5.67,2.69,5,3.41,4.51,1586183700,3.94,300,1,0,0,PALACE HILLS
2020-04-06 14:45:00,1,power,3.31,3.17,1.49,5.24,1.89,4.81,2.01,4.34,2.54,3.68,1586184300,3.76,0,1,0,0,PALACE HILLS
2020-04-06 14:50:00,1,power,1.2,0.85,0.24,2.08,0.35,1.98,0.33,1.71,0.71,1.49,1586184600,1.84,0,1,0,0,PALACE HILLS
2020-04-06 14:55:00,1,power,1.2,0.85,0.24,2.08,0.35,1.98,0.33,1.71,0.71,1.49,1586184600,1.84,300,1,0,0,PALACE HILLS
2020-04-06 15:00:00,1,power,1.2,0.85,0.24,2.08,0.35,1.98,0.33,1.71,0.71,1.49,1586184600,1.84,600,1,0,0,PALACE HILLS
2020-04-06 15:05:00,1,power,1.2,0.85,0.24,2.08,0.35,1.98,0.33,1.71,0.71,1.49,1586184600,1.84,900,1,0,0,PALACE HILLS
2020-04-06 15:10:00,1,power,1.1,0.68,0.13,2.35,0.13,1.99,0.14,1.67,0.42,1.18,1586185800,2.22,0,1,0,0,PALACE HILLS
2020-04-06 15:15:00,1,power,1.1,0.68,0.13,2.35,0.13,1.99,0.14,1.67,0.42,1.18,1586185800,2.22,300,1,0,0,PALACE HILLS
2020-04-06 15:20:00,1,power,1.1,0.68,0.13,2.35,0.13,1.99,0.14,1.67,0.42,1.18,1586185800,2.22,600,1,0,0,PALACE HILLS
2020-04-06 15:25:00,1,power,1.1,0.68,0.13,2.35,0.13,1.99,0.14,1.67,0.42,1.18,1586185800,2.22,900,1,0,0,PALACE HILLS
2020-04-06 15:30:00,1,power,3.68,3.56,1.91,5.37,2.4,5.32,2.4,4.7,2.94,3.98,1586187000,3.46,0,1,0,0,PALACE HILLS
2020-04-06 15:35:00,1,power,3.68,3.56,1.91,5.37,2.4,5.32,2.4,4.7,2.94,3.98,1586187000,3.46,300,1,0,0,PALACE HILLS
2020-04-06 15:40:00,1,power,2.58,2.59,0.51,4.24,1.2,4.02,1.39,3.66,1.88,2.96,1586187600,3.74,0,1,0,0,PALACE HILLS
2020-04-06 15:45:00,1,power,1.62,1.68,0.07,3.27,0.07,2.6,0.42,2.55,1.27,2.31,1586187900,3.2,0,1,0,0,PALACE HILLS
